Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
regulation of ubiquitin-protein transferase activity (GO:0051438)	4/31	0.0881945949596802	0.469694240920139	0	0	2.55109489051095	6.19459310233191	PINK1;FEM1B;LIMK1;AXIN1
positive regulation of insulin secretion (GO:0032024)	4/31	0.0881945949596802	0.469694240920139	0	0	2.55109489051095	6.19459310233191	BLK;CAPN10;IRS2;STX4
protein destabilization (GO:0031648)	4/31	0.0881945949596802	0.469694240920139	0	0	2.55109489051095	6.19459310233191	CCDC88C;EP300;SENP2;CDC73
vesicle-mediated transport to the plasma membrane (GO:0098876)	4/31	0.0881945949596802	0.469694240920139	0	0	2.55109489051095	6.19459310233191	RAB10;CHIC2;EXOC6B;VPS39
positive regulation of protein dephosphorylation (GO:0035307)	4/31	0.0881945949596802	0.469694240920139	0	0	2.55109489051095	6.19459310233191	HSP90AB1;CD300A;SMPD1;CALM1
regulation of Notch signaling pathway (GO:0008593)	7/70	0.0893840441844457	0.474240721198134	0	0	1.91491308325709	4.62415717854237	LFNG;KAT2B;MAML2;ZMIZ1;METTL3;EP300;UBA52
phospholipid metabolic process (GO:0006644)	7/70	0.0893840441844457	0.474240721198134	0	0	1.91491308325709	4.62415717854237	AGPAT5;SMPD2;CLN3;GPX4;SMPD1;PIP4K2A;AGPAT2
translation (GO:0006412)	18/232	0.0894876716034775	0.474240721198134	0	0	1.45260593915732	3.50608873196393	RWDD1;PABPC4;RPLP0;GATB;RPL23A;MRPL34;APEH;MRPL11;FARS2;RPS26;RPS18;EEF1D;NHP2;RPL26;RPS10;RPL17;MTRF1L;EIF4B
regulation of insulin secretion (GO:0050796)	9/98	0.0900548645449375	0.474914741688123	0	0	1.74357099455195	4.19736155210972	BLK;MIDN;CAPN10;ITPR1;RFX3;ITPR2;IRS2;PRKCA;SLC8B1
histone modification (GO:0016570)	9/98	0.0900548645449375	0.474914741688123	0	0	1.74357099455195	4.19736155210972	NAA50;HDAC4;HDAC5;RBM14;USP3;BRMS1L;CARM1;EP300;AURKC
positive regulation of neuron differentiation (GO:0045666)	9/98	0.0900548645449375	0.474914741688123	0	0	1.74357099455195	4.19736155210972	SCARB2;SNX3;LYN;MMD;TCF4;TCF3;CBFA2T2;ARHGAP35;MARK2
regulation of neuron differentiation (GO:0045664)	8/84	0.0904173474898643	0.476051010036066	0	0	1.81453634085213	4.36090990546127	TIAM1;MMD;BIN1;TCF4;TCF3;FBXO7;YWHAH;CDK5RAP2
positive regulation of cell death (GO:0010942)	6/57	0.091998547117633	0.481123611250685	0	0	2.02699214969352	4.83636778516597	APC;FAF1;FYN;FOS;MAP3K5;PICALM
regulation of Rho protein signal transduction (GO:0035023)	6/57	0.091998547117633	0.481123611250685	0	0	2.02699214969352	4.83636778516597	NRP1;AKAP13;LPAR6;RAC1;ARAP1;GPR18
positive regulation of intracellular transport (GO:0032388)	5/44	0.0924209037053508	0.481123611250685	0	0	2.20828942746751	5.25882506969577	EHD1;CAPN10;PCNT;OAZ1;SORL1
microtubule cytoskeleton organization involved in mitosis (GO:1902850)	5/44	0.0924209037053508	0.481123611250685	0	0	2.20828942746751	5.25882506969577	SUN2;TNKS;PLK2;PCNT;AURKC
negative regulation of immune response (GO:0050777)	5/44	0.0924209037053508	0.481123611250685	0	0	2.20828942746751	5.25882506969577	LYN;NLRP7;CD300A;CCR2;HAVCR2
positive regulation of actin filament bundle assembly (GO:0032233)	5/44	0.0924209037053508	0.481123611250685	0	0	2.20828942746751	5.25882506969577	NRP1;LIMK1;TPM1;RAC1;SORBS3
positive regulation of viral process (GO:0048524)	5/44	0.0924209037053508	0.481123611250685	0	0	2.20828942746751	5.25882506969577	NELFB;NELFA;GTF2F1;SUPT5H;RAB7A
regulation of regulatory T cell differentiation (GO:0045589)	3/20	0.0942255901450999	0.484289620460053	0	0	3.03764276904928	7.17510504003549	IRF1;CTLA4;RUNX1
viral budding via host ESCRT complex (GO:0039702)	3/20	0.0942255901450999	0.484289620460053	0	0	3.03764276904928	7.17510504003549	PDCD6IP;CHMP4A;CHMP7
regulation of DNA-templated transcription, elongation (GO:0032784)	3/20	0.0942255901450999	0.484289620460053	0	0	3.03764276904928	7.17510504003549	DDX39B;SUPT5H;CCAR2
intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:0042771)	3/20	0.0942255901450999	0.484289620460053	0	0	3.03764276904928	7.17510504003549	BAG6;MSH2;EP300
regulation of response to cytokine stimulus (GO:0060759)	3/20	0.0942255901450999	0.484289620460053	0	0	3.03764276904928	7.17510504003549	DDX58;KLF4;RUNX1
regulation of toll-like receptor signaling pathway (GO:0034121)	3/20	0.0942255901450999	0.484289620460053	0	0	3.03764276904928	7.17510504003549	FCRL3;IRF1;LGR4
inactivation of MAPK activity (GO:0000188)	3/20	0.0942255901450999	0.484289620460053	0	0	3.03764276904928	7.17510504003549	SPRED2;GPS2;LAX1
melanosome localization (GO:0032400)	3/20	0.0942255901450999	0.484289620460053	0	0	3.03764276904928	7.17510504003549	BLOC1S3;MYO5A;BBS7
histone acetylation (GO:0016573)	7/71	0.094719469957905	0.485850033772252	0	0	1.88489249771272	4.44238193633175	NAA50;POLE4;KAT2B;BRD1;EP300;EPC1;ELP3
regulation of gene expression (GO:0010468)	67/1037	0.0948292839234291	0.485850033772252	0	0	1.19890021057674	2.82422166966486	ZNF254;BTG1;OGG1;BRCA1;ING2;SART3;SNRNP70;EP300;ZNF569;DIP2A;HAVCR2;ZIK1;ZNF561;TLE1;MAP2K2;GPX1;DDX58;USP3;TFEB;RFX3;BAZ1A;SAFB;PRKAB1;TERF2;RBL2;PLSCR1;DDX39B;SLTM;TOX;ABCG1;HDAC4;ZNF154;HDAC5;DNMT1;TCF7;RNF6;NLRP7;TBX21;TDG;SAP30L;GCNT2;ZNF668;ZNF227;TRIM44;BPTF;ZNF286A;CDK11A;ZNF184;DTNBP1;RRP1B;KLF4;PARP14;CDK11B;MAPK13;PINK1;SON;NFIA;CARM1;HNRNPD;REL;AGGF1;ATM;TCF3;ZNF610;RBAK;MYD88;PICALM
regulation of nitric oxide biosynthetic process (GO:0045428)	4/32	0.0966276414663171	0.493930896548506	0	0	2.45985401459854	5.74840931858377	HSP90AB1;DDAH2;KHSRP;KLF4
phospholipid transport (GO:0015914)	6/58	0.0981085611749259	0.493930896548506	0	0	1.9879060610322	4.61528302864382	PRELID1;STARD7;CPTP;PITPNA;PITPNC1;ABCG1
autophagosome assembly (GO:0000045)	6/58	0.0981085611749259	0.493930896548506	0	0	1.9879060610322	4.61528302864382	RAB1A;GABARAPL1;TRAPPC8;WIPI2;GABARAP;RAB7A
neuron development (GO:0048666)	12/144	0.0993388088007255	0.493930896548506	0	0	1.56818181818182	3.62127518807102	LYN;EHD1;FXR2;WNK1;WHRN;BLOC1S3;MICALL2;DTNBP1;ATXN10;GBA2;MAPRE2;RUNX1
peptidyl-tyrosine autophosphorylation (GO:0038083)	5/45	0.0995240657496279	0.493930896548506	0	0	2.15296803652968	4.96766328034244	BLK;LYN;TNK1;FYN;TYK2
protein polymerization (GO:0051258)	5/45	0.0995240657496279	0.493930896548506	0	0	2.15296803652968	4.96766328034244	PREX1;GPX4;MICALL2;CHMP4A;RAC1
regulation of neuron death (GO:1901214)	7/72	0.100227766233079	0.493930896548506	0	0	1.85579562249279	4.26890526661352	RILPL1;CHMP4A;FYN;FOS;SORL1;MAP3K5;PICALM
negative regulation of cysteine-type endopeptidase activity (GO:2000117)	7/72	0.100227766233079	0.493930896548506	0	0	1.85579562249279	4.26890526661352	CAST;CST3;GPX1;TNFRSF10A;CST7;KLF4;TNFRSF10D
mitotic spindle midzone assembly (GO:0051256)	2/10	0.10144040957528	0.493930896548506	0	0	4.30145719489982	9.84295460337859	AURKC;CDC14A
negative regulation of oxidative stress-induced neuron death (GO:1903204)	2/10	0.10144040957528	0.493930896548506	0	0	4.30145719489982	9.84295460337859	PINK1;FBXO7
positive regulation of cytoplasmic transport (GO:1903651)	2/10	0.10144040957528	0.493930896548506	0	0	4.30145719489982	9.84295460337859	PTPN23;SORL1
galactose metabolic process (GO:0006012)	2/10	0.10144040957528	0.493930896548506	0	0	4.30145719489982	9.84295460337859	GALM;PGM1
regulation of amyloid-beta clearance (GO:1900221)	2/10	0.10144040957528	0.493930896548506	0	0	4.30145719489982	9.84295460337859	LRPAP1;PICALM
epithelial cell morphogenesis (GO:0003382)	2/10	0.10144040957528	0.493930896548506	0	0	4.30145719489982	9.84295460337859	RILPL2;RILPL1
actin filament depolymerization (GO:0030042)	2/10	0.10144040957528	0.493930896548506	0	0	4.30145719489982	9.84295460337859	MICAL1;MICAL2
negative regulation of autophagosome assembly (GO:1902902)	2/10	0.10144040957528	0.493930896548506	0	0	4.30145719489982	9.84295460337859	PINK1;CHMP4A
negative regulation of interleukin-1 beta secretion (GO:0050713)	2/10	0.10144040957528	0.493930896548506	0	0	4.30145719489982	9.84295460337859	NLRP7;CPTP
DNA replication-dependent nucleosome assembly (GO:0006335)	2/10	0.10144040957528	0.493930896548506	0	0	4.30145719489982	9.84295460337859	CHAF1A;NASP
positive regulation of protein exit from endoplasmic reticulum (GO:0070863)	2/10	0.10144040957528	0.493930896548506	0	0	4.30145719489982	9.84295460337859	EDEM1;SORL1
negative regulation of protein maturation (GO:1903318)	2/10	0.10144040957528	0.493930896548506	0	0	4.30145719489982	9.84295460337859	TMEM59;NLRP7
protein localization to mitochondrion (GO:0070585)	2/10	0.10144040957528	0.493930896548506	0	0	4.30145719489982	9.84295460337859	PINK1;HK1
telomere maintenance via recombination (GO:0000722)	2/10	0.10144040957528	0.493930896548506	0	0	4.30145719489982	9.84295460337859	RAD50;XRCC3
actin filament-based transport (GO:0099515)	2/10	0.10144040957528	0.493930896548506	0	0	4.30145719489982	9.84295460337859	SUN2;MYO5A
coenzyme A metabolic process (GO:0015936)	2/10	0.10144040957528	0.493930896548506	0	0	4.30145719489982	9.84295460337859	DCAKD;PPCDC
DNA replication-dependent nucleosome organization (GO:0034723)	2/10	0.10144040957528	0.493930896548506	0	0	4.30145719489982	9.84295460337859	CHAF1A;NASP
regulation of lysosomal lumen pH (GO:0035751)	2/10	0.10144040957528	0.493930896548506	0	0	4.30145719489982	9.84295460337859	CLN3;ATP6V0C
telomeric loop disassembly (GO:0090657)	2/10	0.10144040957528	0.493930896548506	0	0	4.30145719489982	9.84295460337859	XRCC3;TERF2
regulation of B cell apoptotic process (GO:0002902)	2/10	0.10144040957528	0.493930896548506	0	0	4.30145719489982	9.84295460337859	LYN;IRS2
regulation of myeloid leukocyte differentiation (GO:0002761)	2/10	0.10144040957528	0.493930896548506	0	0	4.30145719489982	9.84295460337859	UBASH3B;CAMK4
regulation of cellular respiration (GO:0043457)	2/10	0.10144040957528	0.493930896548506	0	0	4.30145719489982	9.84295460337859	PRELID1;NOP53
regulation of attachment of spindle microtubules to kinetochore (GO:0051988)	2/10	0.10144040957528	0.493930896548506	0	0	4.30145719489982	9.84295460337859	APC;KNSTRN
regulation of NLRP3 inflammasome complex assembly (GO:1900225)	2/10	0.10144040957528	0.493930896548506	0	0	4.30145719489982	9.84295460337859	DHX33;CPTP
positive regulation of glial cell differentiation (GO:0045687)	2/10	0.10144040957528	0.493930896548506	0	0	4.30145719489982	9.84295460337859	BIN1;CXCR4
protein autophosphorylation (GO:0046777)	14/175	0.102620965381014	0.498441323607832	0	0	1.50044038754104	3.41607217531326	BLK;LYN;MAP2K2;TNK1;MINK1;TYK2;PINK1;MAPKAPK3;STK24;CAMK4;ATM;FYN;TNIK;MARK2
transcription initiation from RNA polymerase II promoter (GO:0006367)	13/160	0.103126991109799	0.498441323607832	0	0	1.52569325798397	3.46606098275933	GTF2A2;MAML2;GTF2H1;GTF2F1;RUNX2;NR2F6;NR4A2;RXRB;CDK8;KAT2B;TCF4;TAF3;NR2C2AP
positive regulation of signal transduction (GO:0009967)	16/206	0.10391795004634	0.498441323607832	0	0	1.45348611380851	3.29091586521274	MAML2;PIH1D1;PRKCA;AGPAT2;CDKN2AIP;CDC73;SMARCA4;ASXL1;KAT2B;TRIM39;ZMIZ1;DVL1;EP300;ITGA5;ATP6V0C;TRIM44
mitotic cytokinesis (GO:0000281)	6/59	0.1044281808128	0.498441323607832	0	0	1.95029491911283	4.40621492985197	SNX18;PDCD6IP;SON;APC;UNC119;SNX9
RNA metabolic process (GO:0016070)	15/191	0.105165780947334	0.498441323607832	0	0	1.47077922077922	3.31251441693026	DDX17;RNASEH2B;YTHDC2;PABPC4;METTL3;DDX41;GTF2F1;BICD1;HNRNPL;DDX39B;DHX33;DHX34;HNRNPD;MPHOSPH10;SIDT2
glycogen metabolic process (GO:0005977)	4/33	0.105422318462378	0.498441323607832	0	0	2.37490561288699	5.34301732321116	GBE1;CALM1;UBA52;PGM1
positive regulation of cell-cell adhesion (GO:0022409)	4/33	0.105422318462378	0.498441323607832	0	0	2.37490561288699	5.34301732321116	GCNT2;PIEZO1;PTPN23;CD47
protein acetylation (GO:0006473)	4/33	0.105422318462378	0.498441323607832	0	0	2.37490561288699	5.34301732321116	NAA50;KAT2B;EP300;NAA35
entry into host cell (GO:0030260)	4/33	0.105422318462378	0.498441323607832	0	0	2.37490561288699	5.34301732321116	CD81;ZNF639;CXCR4;UBA52
negative regulation of mitochondrion organization (GO:0010823)	4/33	0.105422318462378	0.498441323607832	0	0	2.37490561288699	5.34301732321116	PRELID1;PINK1;GPX1;PPIF
positive regulation of cell-matrix adhesion (GO:0001954)	4/33	0.105422318462378	0.498441323607832	0	0	2.37490561288699	5.34301732321116	NRP1;CIB1;RAC1;UTRN
regulation of autophagosome assembly (GO:2000785)	4/33	0.105422318462378	0.498441323607832	0	0	2.37490561288699	5.34301732321116	PINK1;PIP4K2A;CHMP4A;RAB5A
mRNA stabilization (GO:0048255)	4/33	0.105422318462378	0.498441323607832	0	0	2.37490561288699	5.34301732321116	ANGEL2;PABPC1;YBX3;MYD88
positive regulation of Notch signaling pathway (GO:0045747)	4/33	0.105422318462378	0.498441323607832	0	0	2.37490561288699	5.34301732321116	KAT2B;MAML2;ZMIZ1;EP300
positive regulation of cytokine-mediated signaling pathway (GO:0001961)	4/33	0.105422318462378	0.498441323607832	0	0	2.37490561288699	5.34301732321116	ZBP1;PARP14;AGPAT2;TRIM44
histone lysine demethylation (GO:0070076)	3/21	0.105640504823328	0.498441323607832	0	0	2.86873290793072	6.44808943504236	KDM5A;KDM8;KDM7A
branched-chain amino acid catabolic process (GO:0009083)	3/21	0.105640504823328	0.498441323607832	0	0	2.86873290793072	6.44808943504236	MCCC2;AUH;IVD
cellular response to misfolded protein (GO:0071218)	3/21	0.105640504823328	0.498441323607832	0	0	2.86873290793072	6.44808943504236	BAG6;STUB1;RNF5
cellular protein complex localization (GO:0034629)	3/21	0.105640504823328	0.498441323607832	0	0	2.86873290793072	6.44808943504236	SEH1L;MIOS;GPN2
sphingolipid metabolic process (GO:0006665)	10/116	0.10583342177093	0.498441323607832	0	0	1.62662281460966	3.6532141460822	SMPD2;CLN3;SMPD1;CPTP;ACER3;ESYT2;KDSR;GBA2;NSMAF;SUMF1
chromatin remodeling (GO:0006338)	10/116	0.10583342177093	0.498441323607832	0	0	1.62662281460966	3.6532141460822	HDAC4;KAT2B;HDAC5;CHRAC1;PIH1D1;BAZ1A;TOX;GATAD2B;BPTF;SMARCA4
nucleic acid phosphodiester bond hydrolysis (GO:0090305)	7/73	0.105907236146445	0.498441323607832	0	0	1.82758047076437	4.10326850169272	RFC5;RAD50;OGG1;GTF2H1;DNASE1;UBA52;DDB2
regulation of protein complex assembly (GO:0043254)	7/73	0.105907236146445	0.498441323607832	0	0	1.82758047076437	4.10326850169272	PINK1;FAF1;PIH1D1;TRAPPC12;PTPN11;ANKRA2;NOP53
icosanoid metabolic process (GO:0006690)	5/46	0.106892418089805	0.502347822604916	0	0	2.10034525002784	4.69622997204308	GPX1;GPX4;ALOX5;TBXAS1;LTA4H
Wnt signaling pathway, planar cell polarity pathway (GO:0060071)	8/88	0.110717055783936	0.519567864678819	0	0	1.72344322344322	3.79291486016737	TIAM1;DVL1;PSMB1;DVL2;DVL3;RAC1;UBA52;PSMB8
regulation of stress fiber assembly (GO:0051492)	6/60	0.110954142678779	0.519926937762498	0	0	1.91407678244973	4.20836250781996	NRP1;TPM1;LIMK1;RAC1;ARAP1;SORBS3
mRNA 3'-end processing (GO:0031124)	7/74	0.111755898419404	0.522927166303513	0	0	1.80020756237113	3.9450437364111	DDX39B;SRSF1;SSU72;SRSF4;PABPC1;CDC73;SRSF9
cellular response to heat (GO:0034605)	5/47	0.114519662518229	0.52554872875274	0	0	2.05022831050228	4.44286267950095	HSPA1L;HIKESHI;STUB1;PRKACA;IER5
apoptotic mitochondrial changes (GO:0008637)	4/34	0.114565444927662	0.52554872875274	0	0	2.2956204379562	4.97371201130975	GGCT;BCL2A1;PPIF;CCAR2
positive regulation of muscle cell differentiation (GO:0051149)	4/34	0.114565444927662	0.52554872875274	0	0	2.2956204379562	4.97371201130975	SPAG9;BTG1;BNIP2;TCF3
regulation of interferon-beta production (GO:0032648)	4/34	0.114565444927662	0.52554872875274	0	0	2.2956204379562	4.97371201130975	IRF3;DDX58;IRF1;REL
macromolecule catabolic process (GO:0009057)	4/34	0.114565444927662	0.52554872875274	0	0	2.2956204379562	4.97371201130975	CLN3;UVRAG;UCHL3;CLPX
positive regulation of exocytosis (GO:0045921)	4/34	0.114565444927662	0.52554872875274	0	0	2.2956204379562	4.97371201130975	PDCD6IP;RAB5A;UNC13D;RAB7A
positive regulation of protein modification process (GO:0031401)	13/163	0.1145904105055	0.52554872875274	0	0	1.4949402023919	3.23862523345759	LYN;AKTIP;PELI2;AXIN1;CIB1;PINK1;SMPD1;DVL2;DVL3;TNIK;RAC1;CALM1;TRABD2A
regulation of establishment of planar polarity (GO:0090175)	8/89	0.116150318291106	0.52554872875274	0	0	1.7020757020757	3.66434785191369	TIAM1;DVL1;PSMB1;DVL2;DVL3;RAC1;UBA52;PSMB8
positive regulation of protein autophosphorylation (GO:0031954)	3/22	0.117564249616006	0.52554872875274	0	0	2.71760303219306	5.8177638302426	RAD50;RASSF2;CALM1
cellular response to nerve growth factor stimulus (GO:1990090)	3/22	0.117564249616006	0.52554872875274	0	0	2.71760303219306	5.8177638302426	EHD1;ACAP2;CIB1
peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine (GO:0018231)	3/22	0.117564249616006	0.52554872875274	0	0	2.71760303219306	5.8177638302426	ZDHHC20;ZDHHC2;ZDHHC4
peptidyl-L-cysteine S-palmitoylation (GO:0018230)	3/22	0.117564249616006	0.52554872875274	0	0	2.71760303219306	5.8177638302426	ZDHHC20;ZDHHC2;ZDHHC4
regulation of DNA biosynthetic process (GO:2000278)	3/22	0.117564249616006	0.52554872875274	0	0	2.71760303219306	5.8177638302426	TNKS;ATM;TERF2
negative regulation of cell cycle G1/S phase transition (GO:1902807)	3/22	0.117564249616006	0.52554872875274	0	0	2.71760303219306	5.8177638302426	RBL2;KLF4;CDC73
nucleotide-excision repair, DNA duplex unwinding (GO:0000717)	3/22	0.117564249616006	0.52554872875274	0	0	2.71760303219306	5.8177638302426	GTF2H1;UBA52;DDB2
branched-chain amino acid metabolic process (GO:0009081)	3/22	0.117564249616006	0.52554872875274	0	0	2.71760303219306	5.8177638302426	MCCC2;AUH;IVD
viral genome replication (GO:0019079)	3/22	0.117564249616006	0.52554872875274	0	0	2.71760303219306	5.8177638302426	EEA1;NFIA;RAB5A
regulation of interferon-gamma-mediated signaling pathway (GO:0060334)	3/22	0.117564249616006	0.52554872875274	0	0	2.71760303219306	5.8177638302426	HSP90AB1;IFNGR2;PARP14
protein targeting to membrane (GO:0006612)	6/61	0.117682780699497	0.52554872875274	0	0	1.87917566893801	4.02098976568585	PEX16;PEX3;ZDHHC20;CHMP4A;ZDHHC2;ZDHHC4
regulation of G2/M transition of mitotic cell cycle (GO:0010389)	12/149	0.119510241784901	0.52554872875274	0	0	1.5105463718334	3.20893402777077	CEP57;RAD51C;CEP164;PSMB1;HAUS4;CDC7;PRKACA;PCNT;UBA52;CEP76;PSMB8;CDK5RAP2
formation of extrachromosomal circular DNA (GO:0001325)	2/11	0.119619954629638	0.52554872875274	0	0	3.82331511839709	8.11856345785995	SMARCAL1;XRCC3
regulation of histone H3-K9 methylation (GO:0051570)	2/11	0.119619954629638	0.52554872875274	0	0	3.82331511839709	8.11856345785995	DNMT1;BRCA1
negative regulation of leukocyte activation (GO:0002695)	2/11	0.119619954629638	0.52554872875274	0	0	3.82331511839709	8.11856345785995	CD300A;HAVCR2
intracellular protein transmembrane transport (GO:0065002)	2/11	0.119619954629638	0.52554872875274	0	0	3.82331511839709	8.11856345785995	PEX6;SRP54
immune response-regulating cell surface receptor signaling pathway (GO:0002768)	2/11	0.119619954629638	0.52554872875274	0	0	3.82331511839709	8.11856345785995	LYN;BAG6
biotin metabolic process (GO:0006768)	2/11	0.119619954629638	0.52554872875274	0	0	3.82331511839709	8.11856345785995	MCCC2;ACACB
negative regulation of myotube differentiation (GO:0010832)	2/11	0.119619954629638	0.52554872875274	0	0	3.82331511839709	8.11856345785995	HDAC4;HDAC5
T cell proliferation (GO:0042098)	2/11	0.119619954629638	0.52554872875274	0	0	3.82331511839709	8.11856345785995	BTN3A1;DOCK8
regulation of ceramide biosynthetic process (GO:2000303)	2/11	0.119619954629638	0.52554872875274	0	0	3.82331511839709	8.11856345785995	SMPD2;NSMAF
sphingolipid catabolic process (GO:0030149)	2/11	0.119619954629638	0.52554872875274	0	0	3.82331511839709	8.11856345785995	SMPD2;SMPD1
cellular response to interferon-beta (GO:0035458)	2/11	0.119619954629638	0.52554872875274	0	0	3.82331511839709	8.11856345785995	CDC34;IRF1
regulation of cholesterol esterification (GO:0010872)	2/11	0.119619954629638	0.52554872875274	0	0	3.82331511839709	8.11856345785995	LAMTOR1;ABCG1
fatty acid transmembrane transport (GO:1902001)	2/11	0.119619954629638	0.52554872875274	0	0	3.82331511839709	8.11856345785995	PRKAB2;ACACB
negative regulation of T cell differentiation (GO:0045581)	2/11	0.119619954629638	0.52554872875274	0	0	3.82331511839709	8.11856345785995	IRF1;CTLA4
t-circle formation (GO:0090656)	2/11	0.119619954629638	0.52554872875274	0	0	3.82331511839709	8.11856345785995	SMARCAL1;XRCC3
mitotic spindle elongation (GO:0000022)	2/11	0.119619954629638	0.52554872875274	0	0	3.82331511839709	8.11856345785995	AURKC;CDC14A
positive regulation of fatty acid oxidation (GO:0046321)	2/11	0.119619954629638	0.52554872875274	0	0	3.82331511839709	8.11856345785995	IRS2;MLYCD
telomere maintenance via telomere trimming (GO:0090737)	2/11	0.119619954629638	0.52554872875274	0	0	3.82331511839709	8.11856345785995	SMARCAL1;XRCC3
hepatocyte growth factor receptor signaling pathway (GO:0048012)	2/11	0.119619954629638	0.52554872875274	0	0	3.82331511839709	8.11856345785995	NRP1;RAC1
isotype switching (GO:0045190)	2/11	0.119619954629638	0.52554872875274	0	0	3.82331511839709	8.11856345785995	MSH2;EXOSC3
UV-damage excision repair (GO:0070914)	2/11	0.119619954629638	0.52554872875274	0	0	3.82331511839709	8.11856345785995	ACTR5;DDB2
protein localization to pre-autophagosomal structure (GO:0034497)	2/11	0.119619954629638	0.52554872875274	0	0	3.82331511839709	8.11856345785995	TRAPPC8;WIPI2
carnitine shuttle (GO:0006853)	2/11	0.119619954629638	0.52554872875274	0	0	3.82331511839709	8.11856345785995	PRKAB2;ACACB
positive regulation of tumor necrosis factor secretion (GO:1904469)	2/11	0.119619954629638	0.52554872875274	0	0	3.82331511839709	8.11856345785995	DDX58;HAVCR2
positive regulation of myoblast fusion (GO:1901741)	2/11	0.119619954629638	0.52554872875274	0	0	3.82331511839709	8.11856345785995	CD53;EHD1
regulation of cell cycle process (GO:0010564)	8/90	0.121723976648648	0.533345380769043	0	0	1.68122933976593	3.54066778582873	UVRAG;APC;BIN1;CDC16;CDK13;CALM1;KNSTRN;AURKC
regulation of Ras protein signal transduction (GO:0046578)	8/90	0.121723976648648	0.533345380769043	0	0	1.68122933976593	3.54066778582873	ACAP2;RASA4B;MAPKAP1;ASAP1;ARAP1;AGAP3;SMAP2;FBP1
amino acid transport (GO:0006865)	5/48	0.122398906291454	0.534855139772914	0	0	2.00244239141977	4.20606985846796	SLC36A1;SLC6A6;SLC38A10;SLC38A6;SLC16A10
protein K48-linked ubiquitination (GO:0070936)	5/48	0.122398906291454	0.534855139772914	0	0	2.00244239141977	4.20606985846796	CDC34;UBE2D3;TTC3;RNF6;RNF5
double-strand break repair via homologous recombination (GO:0000724)	7/76	0.123951504683954	0.537983102371668	0	0	1.7478419984884	3.64925792641093	RAD50;RAD51C;RNF138;XRCC3;NSMCE1;CDC7;BRCA1
anatomical structure homeostasis (GO:0060249)	4/35	0.124042923935299	0.537983102371668	0	0	2.2214504356016	4.63645054396286	STN1;RAD50;APEX1;TERF2
regulation of phosphoprotein phosphatase activity (GO:0043666)	4/35	0.124042923935299	0.537983102371668	0	0	2.2214504356016	4.63645054396286	HSP90AB1;PPP1R11;CD300A;CALM1
carboxylic acid transmembrane transport (GO:1905039)	4/35	0.124042923935299	0.537983102371668	0	0	2.2214504356016	4.63645054396286	SLC36A1;SLC6A6;SLC38A10;SLC38A6
DNA-dependent DNA replication maintenance of fidelity (GO:0045005)	4/35	0.124042923935299	0.537983102371668	0	0	2.2214504356016	4.63645054396286	SMARCAL1;ETAA1;DDX11;DONSON
positive regulation of cellular process (GO:0048522)	35/519	0.124215915283623	0.537983102371668	0	0	1.25045590346487	2.60811836248623	HDAC4;HSP90AB1;CD81;FAF1;DERL2;IRS2;CIB1;PTPN23;ACACB;CDKN2AIP;RPTOR;CNST;SERTAD1;GCNT2;STX4;IER5;LYN;CNOT6L;TNFSF13;NSMCE1;TBC1D8;CDC7;SORL1;CDC25B;EHD1;TIAM1;EPGN;APC;ZNF639;KCNQ1;ACER3;CD47;CDK13;EIF4G2;COPS9
cellular protein catabolic process (GO:0044257)	6/62	0.124610045330065	0.537983102371668	0	0	1.845521023766	3.84341943834885	MYLIP;LONP1;YME1L1;RNF5;CLPX;RAB7A
stress-activated MAPK cascade (GO:0051403)	6/62	0.124610045330065	0.537983102371668	0	0	1.845521023766	3.84341943834885	MAP2K3;MINK1;GPS2;UBA52;MAP3K5;MAPK13
positive regulation of catabolic process (GO:0009896)	6/62	0.124610045330065	0.537983102371668	0	0	1.845521023766	3.84341943834885	APC;PLK2;AXIN1;OAZ1;SORL1;RAB7A
protein-DNA complex assembly (GO:0065004)	8/91	0.127436223908192	0.545332293956296	0	0	1.66088529943952	3.42165498543933	CHAF1A;SART3;RAD51C;XRCC3;GTF2H1;TCF4;UBA52;DDB2
response to endoplasmic reticulum stress (GO:0034976)	9/106	0.129112693969043	0.545332293956296	0	0	1.59909096922336	3.27345060559724	BAG6;BCL2L11;ITPR1;P4HB;RNF5;MAP3K5;PDIA4;HERPUD1;TMCO1
regulation of cell differentiation (GO:0045595)	10/121	0.129568537867527	0.545332293956296	0	0	1.55293825936028	3.17349966232092	DDX17;TIAM1;KIAA1109;HSP90AB1;APC;LTBP4;PRKACA;KLF4;RUNX2;RUNX1
regulation of proteolysis involved in cellular protein catabolic process (GO:1903050)	3/23	0.129960159043375	0.545332293956296	0	0	2.58158614402917	5.2677971188024	PINK1;GPX1;PRKACA
cellular amino acid catabolic process (GO:0009063)	3/23	0.129960159043375	0.545332293956296	0	0	2.58158614402917	5.2677971188024	MCCC2;AUH;IVD
peroxisome organization (GO:0007031)	3/23	0.129960159043375	0.545332293956296	0	0	2.58158614402917	5.2677971188024	PEX16;PEX3;PEX6
