Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Pancreatic cancer	29/75	0.000217834084789416	0.00156871914383363	0	0	2.4650341783273	20.7846181535193	RB1;PIK3CD;PIK3R1;IKBKB;CDC42;MAPK9;MAPK8;AKT3;AKT1;POLK;RAC1;BAK1;RALGDS;JAK1;MAPK3;SMAD2;MAP2K1;SMAD3;STAT1;CDKN2A;STAT3;BRAF;TGFBR1;NFKB1;TGFBR2;RPS6KB1;CDK4;BAX;KRAS
AGE-RAGE signaling pathway in diabetic complications	36/100	0.000221163682573266	0.00156871914383363	0	0	2.20070661565046	18.5224837745869	PIK3CD;PIK3R1;TNF;AGER;ICAM1;CDC42;MAPK9;MAPK8;CASP3;AKT3;PLCG2;AKT1;CCL2;RAC1;JAK2;MAPK3;SMAD2;STAT5B;EGR1;JUN;SMAD3;PRKCB;STAT1;NOS3;STAT3;PRKCA;NFATC1;NFKB1;TGFBR1;TGFBR2;MAPK13;DIAPH1;CDK4;BCL2;BAX;KRAS
C-type lectin receptor signaling pathway	37/104	0.000239505023445758	0.00163259302527077	0	0	2.16068546158098	18.0134967693271	ITPR1;ITPR2;PIK3CD;CALML4;PIK3R1;BCL10;LSP1;TNF;MALT1;IKBKB;PPP3CA;MAPK9;PPP3R1;MAPK8;CASP8;PPP3CC;CLEC7A;AKT3;PLCG2;AKT1;NLRP3;IKBKE;MAPK3;JUN;SYK;STAT1;NFATC2;RRAS2;NFATC1;PTPN11;NFKB1;MAPK13;CYLD;IRF1;BCL3;KRAS;MAP3K14
Inflammatory bowel disease (IBD)	26/65	0.000240874380777655	0.00163259302527077	0	0	2.60592629073299	21.7105843258661	RORC;GATA3;TNF;HLA-DMA;TBX21;IL21R;STAT6;HLA-DOA;HLA-DOB;HLA-DQA1;HLA-DPA1;SMAD2;JUN;HLA-DRB5;IL4R;SMAD3;STAT1;IFNGR2;STAT3;NFATC1;NFKB1;HLA-DPB1;HLA-DRA;IL18R1;HLA-DRB1;HLA-DQB1
Adherens junction	28/72	0.000248203247821818	0.00164569544751423	0	0	2.4879168626397	20.6528512031842	CTNND1;LEF1;TCF7;PTPRM;NLK;ACTB;ACTG1;CDC42;CTNNA1;RAC1;WASF1;WASF2;MAPK3;FARP2;SMAD2;PTPN1;TCF7L2;YES1;SMAD3;CSNK2A1;ACTN1;ACTN4;TGFBR1;TGFBR2;CSNK2B;SNAI1;CTNNB1;NECTIN2
Chronic myeloid leukemia	29/76	0.00028417493710618	0.00184411395356138	0	0	2.41243459203255	19.6997491713164	RB1;HDAC2;PIK3CD;PIK3R1;IKBKB;AKT3;AKT1;POLK;BAK1;MAPK3;STAT5B;MAP2K1;MAP2K2;SMAD3;CDKN2A;PTPN11;BRAF;GAB2;TGFBR1;NFKB1;RUNX1;TGFBR2;BCR;CDK4;BAX;KRAS;GRB2;SOS2;CRK
VEGF signaling pathway	24/59	0.000305983925403368	0.0019442728593339	0	0	2.67973699940227	21.6843728148109	MAP2K1;MAP2K2;SPHK2;PRKCB;NOS3;PLA2G4C;PXN;PIK3CD;NFATC2;PRKCA;PIK3R1;PTK2;MAPK13;CDC42;PPP3CA;PPP3R1;PPP3CC;MAPKAPK3;AKT3;PLCG2;AKT1;KRAS;RAC1;MAPK3
Autophagy	43/128	0.000338137601406818	0.00210473404957305	0	0	1.97999650898935	15.8242462279743	BECN1;ITPR1;PIK3CD;PIK3R1;HMGB1;HIF1A;CAMKK2;RPTOR;MAPK9;MAPK8;ATG101;AKT3;AKT1;PRKACB;ATG7;SNAP29;ATG5;CTSB;MAPK3;ATG3;GABARAPL2;UVRAG;RUBCN;MAP2K1;MAP2K2;PDPK1;DAPK2;ATG10;TSC2;RRAS2;WIPI1;WIPI2;CFLAR;EIF2S1;RPS6KB1;ATG16L1;TRAF6;ATG2A;BCL2;ATG4C;ATG4B;PRKCQ;KRAS
NOD-like receptor signaling pathway	55/178	0.000612876548511332	0.00373854694591912	0	0	1.75113321073687	12.9537400579624	ANTXR2;TNF;TXN2;PANX1;IKBKB;PSTPIP1;TBK1;CASP8;NAMPT;DNM1L;IKBKE;CTSB;JAK1;IFNAR2;GABARAPL2;RIPK2;CYBA;TYK2;TICAM1;OAS1;IRF3;OAS2;TRAF6;VDAC1;RBCK1;IFNAR1;RNF31;ITPR1;ITPR2;TXN;MEFV;TRPM2;MAPK9;MAPK8;IFI16;CCL5;NLRP3;CCL2;NLRP1;GBP2;GBP1;GBP4;ATG5;GBP3;MAPK3;GSDMD;JUN;STAT1;CARD8;NFKB1;MAPK13;MAVS;ATG16L1;BCL2;TAB1
Propanoate metabolism	15/32	0.000705151580245956	0.00421708297990229	0	0	3.44447012596787	24.9968564728235	BCKDHA;BCKDHB;ABAT;ACAT1;HADHA;MCEE;LDHA;SUCLA2;PCCA;ECHDC1;ACADM;MLYCD;MMUT;DLD;HIBCH
Cellular senescence	50/160	0.000797992719382225	0.00468053421945343	0	0	1.77933659107798	12.6927393612067	RB1;MRE11;PIK3CD;CALML4;ETS1;PPP1CB;PPP3CA;CCND2;PPP3CC;RASSF5;AKT3;AKT1;LIN52;MAP2K1;MAP2K2;HLA-B;TSC2;RRAS2;HLA-A;HLA-F;HLA-G;SIRT1;TGFBR1;HLA-E;TGFBR2;CCNA2;RBL2;RBL1;VDAC1;ITPR1;ITPR2;PIK3R1;ZFP36L2;PPP3R1;RBBP4;E2F4;MAPK3;SMAD2;SMAD3;CDKN2A;NFATC2;NFATC1;NFKB1;HIPK3;MAPK13;CDK4;CDK1;KRAS;RAD1;ATR
Acute myeloid leukemia	25/66	0.000824479682923728	0.00474464723191957	0	0	2.38258217146426	16.9181395527807	CSF1R;ITGAM;BCL2A1;LEF1;TCF7;PIK3CD;PIK3R1;IKBKB;AKT3;AKT1;MAPK3;STAT5B;TCF7L2;MAP2K1;MAP2K2;STAT3;BRAF;PML;NFKB1;RUNX1;RPS6KB1;KRAS;GRB2;SOS2;PPARD
Antigen processing and presentation	28/77	0.000881583879640072	0.00497931635722633	0	0	2.23334389188048	15.7088728379475	IFI30;TNF;HLA-DMA;HLA-DOA;B2M;HLA-DOB;HLA-DQA1;CTSB;HLA-DPA1;CD74;HSPA8;HLA-DRB5;HSPA4;NFYC;TAP2;HLA-B;HLA-A;KIR3DL2;HLA-F;HLA-G;TAPBP;HLA-E;CREB1;RFXAP;HLA-DPB1;HLA-DRA;HLA-DRB1;HLA-DQB1
Other glycan degradation	10/18	0.00108131464644547	0.00599638122119759	0	0	4.87644101054697	33.3040328438318	NEU3;MANBA;GLB1;MAN2B2;HEXB;GBA;NEU1;MAN2B1;MAN2C1;GBA2
Toll-like receptor signaling pathway	35/104	0.00111124914695861	0.006052339103971	0	0	1.98341845858907	13.4917489469284	CD86;CCL3L1;PIK3CD;PIK3R1;TNF;IKBKB;MAPK9;MAPK8;TBK1;CASP8;CCL5;AKT3;CCL3;AKT1;MAP3K8;RAC1;IKBKE;MAPK3;IFNAR2;MAP2K4;MAP2K1;JUN;MAP2K2;STAT1;TICAM1;NFKB1;MAPK13;TLR1;IRF3;TOLLIP;TRAF6;IRF5;TAB1;TLR6;IFNAR1
Type I diabetes mellitus	18/43	0.00113263985037399	0.00606061674322926	0	0	2.81134431064144	19.0699225919345	CD86;HLA-DRB5;HLA-B;HLA-A;HLA-F;TNF;HLA-G;HLA-E;HLA-DMA;CD28;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DOB;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
Hematopoietic cell lineage	33/97	0.00123300927393083	0.00643301702851589	0	0	2.01582156512087	13.5025726174076	CSF1R;ITGAM;CSF1;TFRC;CD1E;TNF;CD3D;HLA-DMA;CD37;CD36;HLA-DOA;HLA-DOB;IL6R;HLA-DQA1;CD55;HLA-DPA1;HLA-DRB5;IL4R;ITGA4;ITGA1;FLT3LG;FCER2;IL7;CD5;IL2RA;HLA-DPB1;HLA-DRA;ITGA6;IL7R;HLA-DRB1;CD22;CD44;HLA-DQB1
Hepatitis C	48/155	0.0012444196874834	0.00643301702851589	0	0	1.75551920180113	11.7428188666988	RB1;YWHAB;PIK3CD;PIK3R1;IFIT1;TNF;IKBKB;TBK1;CASP8;RXRA;YWHAQ;CASP3;AKT3;AKT1;BAK1;IKBKE;LDLR;JAK1;MAPK3;IFNAR2;MAP2K1;MAP2K2;RSAD2;STAT1;MX1;STAT3;BRAF;TYK2;CFLAR;TICAM1;EIF2S1;YWHAZ;NFKB1;MAVS;OAS1;IRF3;CDK4;OAS2;TRAF6;PPP2R2D;BAX;CTNNB1;GRB2;KRAS;EIF3E;PPARA;SOS2;IFNAR1
mTOR signaling pathway	47/152	0.00143863631969954	0.00731306795847268	0	0	1.75147571900047	11.461761518122	PRR5;CAB39;PIK3CD;SLC3A2;PIK3R1;TNF;IKBKB;RPTOR;FLCN;RPS6KA2;AKT3;RPS6KA1;DVL1;DVL2;AKT1;ATP6V1H;SLC38A9;RICTOR;SKP2;ATP6V1D;FNIP2;EIF4E;EIF4B;MAPK3;MAP2K1;SEC13;MAP2K2;WDR59;PRKCB;PDPK1;STRADB;TSC2;PRKCA;BRAF;TTI1;SLC7A5;CLIP1;RPS6KB1;ATP6V1B2;GRB2;KRAS;EIF4E2;DEPDC5;SGK1;LAMTOR4;SOS2;TELO2
Endometrial cancer	22/58	0.00161966976356911	0.00809834881784556	0	0	2.38686620199535	15.3368875479037	TCF7L2;MAP2K1;MAP2K2;PDPK1;LEF1;TCF7;PIK3CD;BRAF;PIK3R1;MLH1;APC;AKT3;CTNNA1;AKT1;BAX;CTNNB1;KRAS;GRB2;POLK;BAK1;SOS2;MAPK3
Renal cell carcinoma	25/69	0.00172355344062432	0.00847877095790995	0	0	2.21971375497963	14.1248536251426	FH;SLC2A1;PIK3CD;PIK3R1;ETS1;HIF1A;CDC42;FLCN;AKT3;AKT1;RAC1;VHL;PAK2;MAPK3;EGLN1;MAP2K1;JUN;MAP2K2;PTPN11;BRAF;RAPGEF1;KRAS;GRB2;SOS2;CRK
Pathogenic Escherichia coli infection	21/55	0.00186092622004864	0.00894178936494409	0	0	2.41210468447094	15.1641325630791	ITGB1;ROCK2;ARPC1B;TUBB;ARPC5L;PRKCA;ARPC5;YWHAZ;ACTB;ACTG1;CDC42;TUBA1C;TUBB6;TUBA1B;TUBB2A;YWHAQ;CTTN;ARPC2;NCL;CTNNB1;NCK1
Spliceosome	42/134	0.00187630989952925	0.00894178936494409	0	0	1.78556994679422	11.2106085084063	SF3B2;SF3B3;EIF4A3;U2AF1;PRPF8;SNRNP70;U2AF2;MAGOH;DHX38;SNRPB2;SF3B1;CTNNBL1;SF3A3;HSPA8;AQR;PRPF38B;PPIL1;PRPF38A;CCDC12;CDC5L;THOC3;PLRG1;CRNKL1;CDC40;PRPF4;HNRNPM;LSM8;XAB2;HNRNPK;SNW1;PRPF18;DDX39B;SRSF2;SRSF3;PPIE;ACIN1;SNRPE;SNRPA1;SRSF6;SRSF7;SLU7;SNRPB
Fluid shear stress and atherosclerosis	43/139	0.00221114666152068	0.010375380488674	0	0	1.7519035402242	10.7115657911077	BMPR2;NCF1;NCF2;MGST3;KEAP1;PIK3CD;CALML4;PIK3R1;TXN;TNF;ACTB;TXN2;ACTG1;ICAM1;HSP90B1;IKBKB;MAPK9;MAPK8;SUMO3;AKT3;SUMO2;AKT1;CCL2;RAC1;MAP2K5;MAP3K5;PIAS4;MEF2A;GSTM4;MAP2K4;NQO1;JUN;NOS3;CYBA;NFKB1;PTK2;KLF2;MAPK13;BCL2;PECAM1;CTNNB1;NFE2L2;BMPR1A
FoxO signaling pathway	41/132	0.002540987176794	0.011742440741245	0	0	1.76188665511453	10.527629759856	SETD7;FBXO25;PRKAG2;PIK3CD;PIK3R1;NLK;IKBKB;MAPK9;MAPK8;CCND2;BCL2L11;AKT3;TNFSF10;AKT1;SKP2;S1PR4;MAPK3;SMAD2;GABARAPL2;USP7;PRKAB2;MAP2K1;MAP2K2;SMAD3;PDPK1;PRMT1;STAT3;BRAF;SIRT1;TGFBR1;KLF2;TGFBR2;MAPK13;RBL2;G6PC3;CAT;GRB2;KRAS;IL7R;SGK1;SOS2
TNF signaling pathway	35/110	0.00325657806560132	0.0148247210449015	0	0	1.82405396512011	10.4464998963056	CSF1;ATF6B;PIK3CD;PIK3R1;TNF;ICAM1;IKBKB;MAPK9;CASP7;MAPK8;RPS6KA5;CASP8;CASP10;CASP3;CCL5;AKT3;AKT1;CCL2;MAP3K8;DNM1L;MAP3K5;MAPK3;MAP2K4;MAP2K1;JUN;CFLAR;TNFRSF1B;NFKB1;MAPK13;CREB1;IRF1;BCL3;TAB1;MAP3K14;IL18R1
Rheumatoid arthritis	30/91	0.00344201082992313	0.0152283832004171	0	0	1.92163312146179	10.8989254888755	CD86;CSF1;CCL3L1;ITGB2;TNFRSF11A;TNF;ICAM1;HLA-DMA;CCL5;CCL3;ATP6V0A2;CTLA4;CCL2;ATP6V1H;HLA-DOA;ATP6V0E2;HLA-DOB;ATP6V1D;HLA-DQA1;HLA-DPA1;ATP6V0A1;JUN;HLA-DRB5;ATP6V1B2;CD28;HLA-DPB1;HLA-DRA;LTB;HLA-DRB1;HLA-DQB1
Measles	42/138	0.00344510964206158	0.0152283832004171	0	0	1.71073856613103	9.70125548857132	PIK3CD;PIK3R1;RCHY1;CD3D;BBC3;IKBKB;MAPK9;MAPK8;CCND2;TBK1;CASP8;CASP3;AKT3;AKT1;BAK1;JAK3;IKBKE;JAK1;IFNAR2;STAT5B;HSPA8;JUN;CSNK2A1;STAT1;MX1;STAT3;TYK2;EIF2S1;NFKB1;MAVS;OAS1;IRF3;CDK4;OAS2;TRAF6;IL2RA;CSNK2B;IL2RB;CD28;BCL2;BAX;IFNAR1
Choline metabolism in cancer	32/99	0.00363703124391649	0.0158403987531806	0	0	1.86639674623185	10.4827806768094	DGKD;SLC44A1;PIK3CD;PIK3R1;HIF1A;MAPK9;MAPK8;AKT3;AKT1;PIP5K1C;RAC1;WASF1;RALGDS;WASF2;MAPK3;MAP2K1;JUN;MAP2K2;PCYT1A;PRKCB;PDPK1;PLA2G4C;TSC2;PRKCA;GPCPD1;RPS6KB1;SP1;GRB2;CHPT1;KRAS;SOS2;DGKH
Cysteine and methionine metabolism	18/47	0.00368743708680597	0.0158403987531806	0	0	2.4229625172668	13.5754316188871	DNMT1;AHCYL2;AHCY;AMD1;GOT2;APIP;MTR;MAT2B;SRM;IL4I1;LDHA;MTAP;MAT2A;TST;ADI1;KYAT3;GCLM;BCAT1
Adipocytokine signaling pathway	24/69	0.00390547037401366	0.0163786386447321	0	0	2.08292722946919	11.55061685231	PRKAB2;ACSL1;STAT3;SLC2A1;ACSL6;PRKAG2;ACSL5;PTPN11;ACSL3;TNFRSF1B;TNF;NFKB1;CAMKK2;IKBKB;MAPK9;MAPK8;RXRA;G6PC3;AKT3;AKT1;PRKCQ;CD36;JAK2;PPARA
Sphingolipid signaling pathway	37/119	0.00392013318382113	0.0163786386447321	0	0	1.76376693766938	9.77414315799395	ASAH1;ROCK2;GNAI3;PIK3CD;PIK3R1;TNF;MAPK9;MAPK8;SPTLC2;PPP2R3C;ADORA3;AKT3;GNA12;AKT1;RAC1;S1PR4;MAP3K5;MAPK3;CERS4;MAP2K1;CERS5;ABCC1;MAP2K2;PRKCB;SPHK2;PDPK1;NOS3;PRKCA;GAB2;SGPP2;NFKB1;MAPK13;PPP2R2D;BCL2;BAX;KRAS;NSMAF
Intestinal immune network for IgA production	18/48	0.00479073034564885	0.0197455777759851	0	0	2.34204964364709	12.5090567256025	CD86;IL15RA;HLA-DRB5;ITGA4;HLA-DMA;CD28;HLA-DPB1;TNFRSF17;HLA-DRA;LTBR;ICOS;HLA-DOA;HLA-DOB;MAP3K14;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
Glycerophospholipid metabolism	31/97	0.00502355542562108	0.0204291253975257	0	0	1.83513014763015	9.71447677772598	AGPAT5;DGKD;LPGAT1;LPCAT1;PLA2G6;LCLAT1;PLD3;SELENOI;AGPAT3;PGS1;PTDSS1;CEPT1;PLA2G12A;PCYT1A;MBOAT7;PLA2G4C;GPCPD1;CRLS1;GNPAT;PLPP5;ETNK2;LPCAT4;GPD2;ETNK1;LPCAT2;PEMT;CHPT1;PNPLA6;ADPRM;DGKH;CDS2
Phosphatidylinositol signaling system	31/99	0.00698629218900814	0.0279150097079584	0	0	1.78093093746374	8.84019444151743	IPPK;PI4K2B;DGKD;ITPR1;ITPR2;PIK3CD;CALML4;PIK3R1;PIK3C2A;MTMR6;INPP5B;PIP4P2;INPP5A;PIP4P1;INPP5F;IMPA1;INPP5D;PLCG2;PIP4K2A;PIP4K2B;PIP5K1C;PRKCB;SACM1L;ITPK1;PRKCA;SYNJ2;INPP4A;ITPKB;INPP4B;DGKH;CDS2
Chagas disease (American trypanosomiasis)	32/103	0.00704739589348458	0.0279150097079584	0	0	1.76080304267033	8.72495006309363	CCL3L1;GNAI3;PIK3CD;PIK3R1;TNF;CD3D;IKBKB;MAPK9;GNA15;MAPK8;CASP8;CCL5;AKT3;CCL3;AKT1;CCL2;MAPK3;SMAD2;MAP2K4;JUN;SMAD3;IFNGR2;CFLAR;TICAM1;NFKB1;TGFBR1;TGFBR2;MAPK13;TRAF6;PPP2R2D;TLR6;C1QC
Mitophagy	22/65	0.00801996037294653	0.0313601014583166	0	0	1.99742555565091	9.63921978663209	USP8;GABARAPL2;BNIP3L;BECN1;USP15;JUN;CSNK2A1;CALCOCO2;RRAS2;HIF1A;BCL2L13;MAPK9;MAPK8;TBK1;SP1;CSNK2B;TAX1BP1;KRAS;TBC1D17;OPTN;TBC1D15;ATG5
Lysine degradation	20/59	0.0109568041562224	0.0423015856664282	0	0	2.00160138198004	9.03481757252241	GCDH;SETD3;KMT2A;SETDB1;KMT5C;SETD7;KMT2B;SETDB2;EHMT1;DLST;PRDM2;DHTKD1;CAMKMT;ACAT1;NSD3;HADHA;NSD1;HADH;COLGALT1;DLD
Hepatocellular carcinoma	47/168	0.0116621218537323	0.0444618395673543	0	0	1.51833728827428	6.75874047875766	RB1;SMARCD1;MGST3;TCF7;LEF1;KEAP1;PIK3CD;PIK3R1;ACTB;ACTG1;AKT3;DVL1;PLCG2;DVL2;AKT1;POLK;BAK1;ARID2;BRD7;MAPK3;SMAD2;GSTM4;SMARCE1;NQO1;TCF7L2;MAP2K1;MAP2K2;SMARCC2;SMAD3;TXNRD3;PRKCB;CDKN2A;PRKCA;BRAF;SMARCA2;ARID1B;TGFBR1;TGFBR2;APC;RPS6KB1;CDK4;BAX;CTNNB1;GRB2;KRAS;SOS2;NFE2L2
Fatty acid elongation	11/27	0.0128361957045331	0.0478448900593911	0	0	2.68135120215898	11.6785884514687	HADHA;HACD1;ACAA2;ACOT7;ACOT2;THEM4;HSD17B12;PPT2;HADH;HACD2;HACD4
Progesterone-mediated oocyte maturation	30/99	0.0128632163438363	0.0478448900593911	0	0	1.69797773038549	7.39194821266256	PDE3B;GNAI3;PIK3CD;PIK3R1;ADCY7;STK10;MAPK9;FZR1;MAPK8;CDC23;RPS6KA2;AKT3;RPS6KA1;AKT1;PRKACB;BUB1;MAPK3;MAP2K1;BRAF;KIF22;CDC25B;MAPK13;CCNA2;CDK1;ANAPC4;ANAPC5;KRAS;CPEB3;CPEB2;ANAPC1
Cell cycle	36/124	0.014068479313566	0.0513186934494519	0	0	1.59809025829761	6.81396679802096	RB1;HDAC2;PCNA;YWHAB;CUL1;ORC5;ORC4;FZR1;CDC23;CCND2;YWHAQ;RAD21;E2F4;BUB3;SKP2;BUB1;SKP1;SMAD2;SMAD3;CDKN2A;CDC7;YWHAZ;CDC25B;CCNA2;RBL2;STAG1;TFDP1;RBL1;CDK4;CDK1;MCM3;ANAPC4;ANAPC5;MCM5;ANAPC1;ATR
Epithelial cell signaling in Helicobacter pylori infection	22/68	0.014133672950013	0.0513186934494519	0	0	1.86680571153538	7.95108988150953	LYN;MAP2K4;JUN;ADAM10;PTPN11;NFKB1;MAPK13;IKBKB;CDC42;MAPK9;MAPK8;CASP3;CCL5;ATP6V1B2;PLCG2;ATP6V0A2;ATP6V1H;RAC1;ATP6V0E2;ATP6V1D;MAP3K14;ATP6V0A1
Insulin resistance	32/108	0.014680242804082	0.0526761653558235	0	0	1.6444415601272	6.94160340222857	CRTC2;SLC2A1;PRKAG2;PIK3CD;PIK3R1;TNF;PPP1CB;IKBKB;PTPA;GYS1;MAPK9;MAPK8;RPS6KA2;AKT3;RPS6KA1;AKT1;CD36;PTPN1;PRKAB2;PRKCB;PDPK1;NOS3;STAT3;PTPN11;NFKB1;G6PC3;CREB1;TBC1D4;RPS6KB1;PRKCQ;TRIB3;PPARA
Autoimmune thyroid disease	18/53	0.0150185135055681	0.0532633327813751	0	0	2.00683916722255	8.42565725981856	CD86;HLA-DRB5;HLA-B;HLA-A;HLA-F;HLA-G;HLA-E;HLA-DMA;CD28;HLA-DPB1;CTLA4;HLA-DRA;HLA-DOA;HLA-DOB;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
ErbB signaling pathway	26/85	0.0173673423763752	0.0608855106298212	0	0	1.72039115355239	6.97302699268131	CAMK2D;PIK3CD;PIK3R1;MAPK9;MAPK8;AKT3;PLCG2;AKT1;PAK2;CAMK2G;NCK1;MAPK3;MAP2K4;STAT5B;MAP2K1;JUN;MAP2K2;PRKCB;PRKCA;BRAF;PTK2;RPS6KB1;KRAS;GRB2;SOS2;CRK
N-Glycan biosynthesis	17/50	0.0176087782236694	0.0610304245252177	0	0	2.00997691906783	8.11901582238436	DPAGT1;ST6GAL1;B4GALT1;ALG14;ALG3;ALG12;ALG11;DDOST;DPM1;MAN2A2;MAN1A2;DAD1;MAN2A1;MGAT4A;STT3A;MAN1B1;STT3B
Phosphonate and phosphinate metabolism	4/6	0.0183167807314108	0.0627709901469694	0	0	7.79377908400686	31.1746304675172	PCYT1A;CHPT1;CEPT1;SELENOI
Chemokine signaling pathway	51/190	0.0197779284430109	0.0668268903307765	0	0	1.43398977547397	5.62581246606259	ITK;NCF1;PIK3CD;ARRB1;ARRB2;IKBKB;PREX1;AKT3;AKT1;CCR7;RAC1;JAK2;PRKACB;JAK3;MAP2K1;PRKCB;VAV1;TIAM1;ELMO1;XCL1;DOCK2;SOS2;CRK;CCL3L1;ROCK2;PXN;GNAI3;PIK3R1;RASGRP2;ADCY7;PIK3R5;CDC42;GNG10;GRK3;GRK5;CCL5;GRK6;CCL3;PTK2B;CCL2;MAPK3;LYN;STAT5B;CCL24;STAT1;STAT3;BRAF;NFKB1;PTK2;GRB2;KRAS
Prolactin signaling pathway	22/70	0.0199385148200022	0.0668268903307765	0	0	1.78879663796638	7.00332129430449	STAT5B;MAP2K1;MAP2K2;STAT1;STAT3;PIK3CD;TNFRSF11A;PIK3R1;NFKB1;MAPK13;MAPK9;MAPK8;CCND2;IRF1;AKT3;AKT1;KRAS;GRB2;JAK2;SOS2;SOCS4;MAPK3
Salmonella infection	26/86	0.0201763268367305	0.0668889096217695	0	0	1.69161126159402	6.60277370727235	CCL3L1;ROCK2;ARPC1B;ARPC5L;KLC1;ACTB;ACTG1;CDC42;MAPK9;MAPK8;CCL3;FLNB;RAC1;WASF1;WASF2;MAPK3;DYNC2H1;JUN;IFNGR2;ARPC5;NFKB1;MAPK13;DYNC1LI2;ARPC2;PKN1;PFN2
Ether lipid metabolism	16/47	0.0206687588361504	0.0670635260109136	0	0	2.01354981339292	7.81082542154283	PLA2G12A;PLA2G4C;LPCAT1;PLA2G6;PLA2G7;PLD3;SELENOI;PAFAH2;LPCAT4;AGPS;LPCAT2;ENPP2;CHPT1;CEPT1;PAFAH1B2;PAFAH1B1
Sphingolipid metabolism	16/47	0.0206687588361504	0.0670635260109136	0	0	2.01354981339292	7.81082542154283	ARSA;CERS4;ASAH1;CERS5;CERK;SPHK2;GBA;GBA2;SGPP2;GALC;NEU3;UGCG;SPTLC2;GLB1;NEU1;ACER3
Amyotrophic lateral sclerosis (ALS)	17/51	0.0215093031422119	0.0690561837723645	0	0	1.9507371007371	7.48940590819098	DAXX;TOMM40;DERL1;TNFRSF1B;TNF;MAPK13;SOD1;PPP3CA;PPP3R1;PPP3CC;CASP3;CAT;BCL2;BAX;RAC1;RAB5A;MAP3K5
NF-kappa B signaling pathway	28/95	0.0229440249917294	0.0717221932499186	0	0	1.63148779384673	6.1583732643149	BCL2A1;TNFRSF11A;BCL10;TNF;MALT1;ICAM1;IKBKB;PLCG2;PIAS4;LYN;SYK;CSNK2A1;PARP1;PRKCB;CFLAR;TICAM1;NFKB1;ZAP70;TRAF6;CSNK2B;BCL2;PRKCQ;LTB;LTBR;TAB1;MAP3K14;CARD11;LAT
Other types of O-glycan biosynthesis	9/22	0.0229620848075088	0.0717221932499186	0	0	2.69928698079753	10.1868685858698	ST6GAL1;POGLUT1;B4GALT1;POFUT1;MFNG;POMT1;B3GLCT;COLGALT1;ST3GAL3
Ferroptosis	14/40	0.0230451637327607	0.0717221932499186	0	0	2.10030406617689	7.91877505114074	TFRC;GPX4;ACSL1;SLC11A2;ACSL6;ACSL5;SLC3A2;ACSL3;SLC39A14;MAP1LC3B;GCLM;ATG7;ATG5;FTL
Platelet activation	35/124	0.023374672070301	0.0717665526998096	0	0	1.53576538704704	5.76849179962666	ITGB1;ROCK2;SNAP23;ITPR1;GNAI3;ITPR2;PIK3CD;PIK3R1;RASGRP2;RASGRP1;ADCY7;ARHGAP35;ACTB;MYL12A;ACTG1;MYL12B;PIK3R5;PPP1CB;AKT3;PLCG2;AKT1;PRKACB;MAPK3;LYN;GUCY1A1;SYK;NOS3;PLA2G4C;MAPK13;APBB1IP;FCGR2A;STIM1;TBXAS1;ORAI1;LCP2
Glioma	23/75	0.0235300172786261	0.0717665526998096	0	0	1.72624072531799	6.47250221251987	RB1;MAP2K1;CAMK2D;MAP2K2;PRKCB;CDKN2A;PIK3CD;PRKCA;BRAF;CALML4;PIK3R1;CDK4;AKT3;PLCG2;AKT1;BAX;KRAS;GRB2;POLK;BAK1;SOS2;CAMK2G;MAPK3
Thyroid hormone signaling pathway	33/116	0.0242676311863049	0.0732834407111189	0	0	1.55250503741656	5.77316365501448	NOTCH2;HDAC2;SLC2A1;PIK3CD;PIK3R1;MED16;HIF1A;ACTB;ACTG1;MED17;RXRA;MED30;SIN3A;AKT3;PLCG2;AKT1;PRKACB;MAPK3;MED1;MAP2K1;MAP2K2;PRKCB;PDPK1;STAT1;NCOA3;TSC2;PRKCA;MED4;NCOR1;TBC1D4;CTNNB1;KRAS;PFKP
Insulin signaling pathway	38/137	0.0245978786394514	0.0735524802454184	0	0	1.49914057841941	5.5544583722316	PDE3B;PRKAG2;PIK3CD;CALML4;PIK3R1;HK1;PPP1CB;IKBKB;RPTOR;GYS1;MAPK9;MAPK8;MKNK1;AKT3;MKNK2;AKT1;PRKACB;EIF4E;SOCS4;MAPK3;PTPN1;PRKAB2;MAP2K1;MAP2K2;PDPK1;TSC2;BRAF;G6PC3;PRKAR1B;RPS6KB1;PRKAR1A;HKDC1;RAPGEF1;GRB2;KRAS;EIF4E2;SOS2;CRK
Base excision repair	12/33	0.0252121823324692	0.0746574331204186	0	0	2.22850131463628	8.20183858157136	MBD4;PCNA;PARP4;NEIL2;PARP1;NTHL1;PARP2;TDG;POLE2;APEX1;LIG3;HMGB1
Basal transcription factors	15/45	0.0297391180969979	0.087215682880619	0	0	1.95027013752456	6.85576899698077	GTF2A2;GTF2H2C;TAF15;GTF2H1;GTF2H2;GTF2F1;GTF2F2;TAF5L;ERCC3;TAF8;TAF4B;TAF5;MNAT1;TAF3;GTF2I
