Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Height	35/527	0.143316470394864	0.845000422471102	0	0	1.22958891560747	2.38872240392352	CLIC4;SERPINA1;MAML2;PLAG1;PELI2;PPP2R2A;SMPD2;RAB40C;ZMIZ1;RSBN1L;TGS1;GATAD1;PDE6D;LTA4H;LYN;SLC12A2;MAP2K2;ACBD4;CAMLG;IGFBP4;SMOX;TMEM176A;HLA-B;PRKCA;LRRC37B;DCBLD1;RUNX2;PDIA4;ETV6;BCR;DAP;LYRM4;KCNQ1;PPIF;VGLL4
Colorectal cancer	10/124	0.145074078271894	0.845000422471102	0	0	1.5118300338001	2.91860418138446	PREX1;WWOX;SLC25A28;ZMIZ1;VTI1A;TFEB;CXCR4;DCBLD1;MED13L;ETV6
Glycated hemoglobin levels	6/66	0.154212093589429	0.845000422471102	0	0	1.72212065813528	3.21937781021627	G6PC3;KCNQ1;TMC8;ARAP1;KLF4;HK1
Periodontal disease-related phenotypes	4/38	0.154329310228659	0.845000422471102	0	0	2.02511807642765	3.78427047308615	NIN;MAP4K5;SLC15A4;SOS2
Heart rate response to recovery post exercise (20 sec)	3/25	0.156019823946024	0.845000422471102	0	0	2.34664788265518	4.35953720716314	TRIP6;CCDC141;MED13L
Monobrow thickness	3/25	0.156019823946024	0.845000422471102	0	0	2.34664788265518	4.35953720716314	EDAR;RFX3;ANKRA2
Bipolar disorder (inflammation and infection response interaction)	2/13	0.158003562510561	0.845000422471102	0	0	3.12783573439311	5.77128762878893	AUH;RNF38
Eye morphology	2/13	0.158003562510561	0.845000422471102	0	0	3.12783573439311	5.77128762878893	PSMG1;ETS2
IgG galactosylation phenotypes (multivariate analysis)	2/13	0.158003562510561	0.845000422471102	0	0	3.12783573439311	5.77128762878893	HLA-B;IKZF1
QT interval (sulfonylurea treatment interaction)	2/13	0.158003562510561	0.845000422471102	0	0	3.12783573439311	5.77128762878893	NFIA;TM2D1
Response to taxane treatment (placlitaxel)	2/13	0.158003562510561	0.845000422471102	0	0	3.12783573439311	5.77128762878893	ZNF254;TSPAN15
Type 2 diabetes nephropathy	2/13	0.158003562510561	0.845000422471102	0	0	3.12783573439311	5.77128762878893	AUH;ELMO1
Lymphocyte counts	13/174	0.162620119053589	0.845000422471102	0	0	1.39198432062717	2.52831451265311	TLE4;SLC35D1;ARRDC2;CMC1;MINK1;CLEC16A;TRAF1;TYK2;RILPL2;FAM177A1;DIP2A;TNIK;HLA-DRB1
Total cholesterol levels	14/190	0.163469549773687	0.845000422471102	0	0	1.37146325129751	2.48389624408586	MYLIP;LRPAP1;SERPINA1;PRKCE;IRF2BP2;RPL23A;IKZF1;TRAM2;HERPUD1;TTC39B;SPRED2;UBASH3B;ALOX5;VIM
HDL cholesterol	17/238	0.163636168601626	0.845000422471102	0	0	1.32672775055047	2.40152290290605	AGPAT5;UVRAG;MMAB;PABPC4;COPB1;TMEM176A;IKZF1;RUNX1;HERPUD1;LILRA5;TTC39B;UBASH3B;ALOX5;OAS3;PMVK;MAP3K5;BPTF
Red blood cell traits	7/82	0.1643118043296	0.845000422471102	0	0	1.60750228728271	2.90313210790769	TFR2;PRKCE;PIEZO1;IKZF1;KCTD17;FBXO7;HK1
Sarcoidosis (Lofgren's syndrome vs non-Lofgren's syndrome)	4/39	0.164989100641988	0.845000422471102	0	0	1.96715328467153	3.5445660243959	ZNF184;HLA-B;RPP21;HLA-E
Hemoglobin concentration	10/128	0.167151592665577	0.845000422471102	0	0	1.46027056445343	2.61221104153036	UVRAG;NASP;TFR2;DDX58;PRKCE;AP3D1;PIEZO1;HLA-A;KCNN4;HK1
Aortic root size	3/26	0.169609188998468	0.845000422471102	0	0	2.24450081249257	3.98232436802225	GOSR2;USP3;TSR1
Lupus nephritis in systemic lupus erythematosus	3/26	0.169609188998468	0.845000422471102	0	0	2.24450081249257	3.98232436802225	NIN;PRPF18;MAP4K5
Plasma omega-6 polyunsaturated fatty acid levels (gamma-linolenic acid)	3/26	0.169609188998468	0.845000422471102	0	0	2.24450081249257	3.98232436802225	TLE4;FTH1;BEST1
Serum thyroid-stimulating hormone levels	3/26	0.169609188998468	0.845000422471102	0	0	2.24450081249257	3.98232436802225	LYN;WWOX;TGS1
Non-albumin protein levels	6/68	0.170074852133457	0.845000422471102	0	0	1.66639146075367	2.95204018843288	BLK;HLA-H;TNFSF13;HLA-B;CXCR4;IKZF1
Fibrinogen	4/40	0.175903134988104	0.845000422471102	0	0	1.91240875912409	3.32342564137013	LRPAP1;ACTN1;IRF1;PSMG1
Asthma exacerbations in inhaled corticosteroid treatment	2/14	0.177952252413854	0.845000422471102	0	0	2.86703096539162	4.94918356104947	MYLIP;DTNBP1
Hepatocellular carcinoma	2/14	0.177952252413854	0.845000422471102	0	0	2.86703096539162	4.94918356104947	UBE4B;HLA-DRB1
Right lateral prefrontal cortical growth	2/14	0.177952252413854	0.845000422471102	0	0	2.86703096539162	4.94918356104947	UXS1;PDE7A
Regular attendance at a gym or sports club	4/41	0.187054213211545	0.845000422471102	0	0	1.86062339711975	3.1190686726905	UBA7;TCF4;APEH;LEMD2
Reticulocyte fraction of red cells	13/180	0.192552583439956	0.845000422471102	0	0	1.34154322449857	2.21003952888728	DNMT1;INO80D;SMOX;SWAP70;VPS13A;TMC8;IRS2;BAZ1A;HK1;SLC25A37;BCL2L11;TFR2;PIEZO1
Loneliness (MTAG)	6/71	0.195062198822789	0.845000422471102	0	0	1.58922795668682	2.59749266069547	PHF2;PREX1;GBE1;AMZ2;TCF4;BPTF
Mean corpuscular hemoglobin concentration	10/133	0.196851309378743	0.845000422471102	0	0	1.40053703289326	2.27630209705126	RIC8A;SLC25A37;TFR2;SWAP70;EHBP1L1;AXIN1;PIEZO1;KCTD17;KCNN4;MYD88
Epilepsy and lamotrigine-induced maculopapular eruptions	3/28	0.197723484409923	0.845000422471102	0	0	2.06472196900638	3.34667845391783	COTL1;WDR89;PDE7A
Red blood cell count	17/246	0.197908207689688	0.845000422471102	0	0	1.2798308112271	2.07326442255237	PXK;DDX58;PRKCE;AP3D1;AXIN1;IKZF1;HLA-A;QKI;BYSL;HK1;SLC25A37;TFR2;LMAN2;MICALL2;PIEZO1;ATM;FBXO7
Blood trace element (Cu levels)	2/15	0.198255204445256	0.845000422471102	0	0	2.64635000700574	4.28232402296244	LRRC47;DFFB
Common carotid intima-media thickness in HIV negative individuals	2/15	0.198255204445256	0.845000422471102	0	0	2.64635000700574	4.28232402296244	CCDC126;DLEC1
Late-onset myasthenia gravis	2/15	0.198255204445256	0.845000422471102	0	0	2.64635000700574	4.28232402296244	HLA-A;HLA-DRB1
Response to taxane treatment (docetaxel)	2/15	0.198255204445256	0.845000422471102	0	0	2.64635000700574	4.28232402296244	ZNF254;SLC6A6
Mean platelet volume	19/281	0.20704308264403	0.845000422471102	0	0	1.25033366052072	1.96906093137865	DENND2D;BRD1;BRF1;TPM4;RNPEPL1;ACTN1;DOCK8;TPM1;HLA-B;ASAP1;ARAP1;ETV7;KIAA1109;NIN;DDX39B;ELMO1;SIDT1;ESYT2;RCOR1
Cognitive decline (age-related)	4/43	0.209997926661354	0.845000422471102	0	0	1.76501965188097	2.75459137154864	ARL4C;VTI1A;STRN;AZI2
Feeling worry	4/43	0.209997926661354	0.845000422471102	0	0	1.76501965188097	2.75459137154864	CEP57;GOSR2;TCF4;APEH
Melanoma	4/43	0.209997926661354	0.845000422471102	0	0	1.76501965188097	2.75459137154864	AFG3L1P;ATM;CLPTM1L;TMEM38B
Hodgkin's lymphoma	3/29	0.212176876845041	0.845000422471102	0	0	1.98520440361826	3.07773192352731	CLEC16A;REL;TCF3
Loneliness	8/104	0.213176153462839	0.845000422471102	0	0	1.43498168498168	2.21795998805659	PREX1;PHF2;GBE1;CAAP1;AMZ2;TCF4;AGAP3;BPTF
Manganese levels	5/58	0.213200783903357	0.845000422471102	0	0	1.62376152321875	2.50955738674802	CDK17;SERPINA1;AEBP2;WNK1;RABL6
B-cell malignancies (CLL, Hodgkin lymphoma or multiple myeloma) (pleiotropy)	2/16	0.218813223643163	0.845000422471102	0	0	2.45719489981785	3.73379800903198	GRAMD1B;BCL2L11
Cotinine glucuronidation	2/16	0.218813223643163	0.845000422471102	0	0	2.45719489981785	3.73379800903198	KLF4;FAM107B
Electroencephalogram traits	2/16	0.218813223643163	0.845000422471102	0	0	2.45719489981785	3.73379800903198	CD72;MSH2
Progressive supranuclear palsy	2/16	0.218813223643163	0.845000422471102	0	0	2.45719489981785	3.73379800903198	ASAP1;RUNX2
Allergic sensitization	4/44	0.221755630127767	0.845000422471102	0	0	1.72080291970803	2.59183768298831	KIAA1109;CAMK4;HLA-B;IL18R1
Gamma glutamyl transferase levels	5/59	0.223272321958054	0.845000422471102	0	0	1.59360730593607	2.38939595511187	CYFIP2;SPRED2;BHLHE40-AS1;MAP3K7CL;ITPR1
C-reactive protein levels	3/30	0.226848163032702	0.845000422471102	0	0	1.91157702825889	2.83577552889339	PABPC4;IRF1;PSMG1
Cerebrospinal fluid AB1-42 levels	5/60	0.233483066025444	0.845000422471102	0	0	1.5645496056455	2.27586539834093	ELMO1;TNIK;MAPRE2;RNF111;FRA10AC1
Lead levels	4/45	0.233680661568574	0.845000422471102	0	0	1.67874310129963	2.44055636782942	IVNS1ABP;BHLHE40-AS1;ITPR1;MLYCD
Diverticular disease	11/156	0.240288721940367	0.845000422471102	0	0	1.30651340996169	1.86297585467848	UPF2;SLC25A28;SLC35D1;AEBP2;MAPKAP1;EDEM1;IFNGR2;TBX21;TPM1;PIEZO1;UBASH3A
Cervical cancer	3/31	0.241703903593431	0.845000422471102	0	0	1.84320875113947	2.61743354800276	TBXAS1;HLA-B;HLA-DRB1
Response to antidepressants (symptom improvement)	3/31	0.241703903593431	0.845000422471102	0	0	1.84320875113947	2.61743354800276	ZNF639;TMED7-TICAM2;FEM1C
Crohn's disease	38/613	0.243655884556773	0.845000422471102	0	0	1.14034225824941	1.61016139655342	DGKD;SLC35D1;NCF4;CUL2;LST1;AK3;IKZF1;APEH;CLN3;KIAA1109;SLC25A28;ZMIZ1;INPP5D;EP300;PDE4A;UBQLN4;IFNAR2;HLA-H;GPX1;GPX4;IFNGR2;SLC2A13;HLA-B;FOS;HLA-A;TYK2;HLA-F;LEMD2;SCAMP3;NUDT22;EFNA3;DAP;IRF1;REL;LTB;GART;HLA-DRB1;IL18R1
Amyotrophic lateral sclerosis in C9orf72 mutation positive individuals	1/5	0.246389997709319	0.845000422471102	0	0	4.29845313921747	6.02144355608867	HDAC4
Appendicular lean mass	1/5	0.246389997709319	0.845000422471102	0	0	4.29845313921747	6.02144355608867	HSD17B11
Cannabis dependence	1/5	0.246389997709319	0.845000422471102	0	0	4.29845313921747	6.02144355608867	CHST11
Conotruncal heart defects (inherited effects)	1/5	0.246389997709319	0.845000422471102	0	0	4.29845313921747	6.02144355608867	FEM1C
Discordance in emotional problems in monozygotic twins	1/5	0.246389997709319	0.845000422471102	0	0	4.29845313921747	6.02144355608867	ZNF254
Entorhinal cortical thickness	1/5	0.246389997709319	0.845000422471102	0	0	4.29845313921747	6.02144355608867	ME2
GLP-1 levels in response to oral glucose tolerance test (fasting)	1/5	0.246389997709319	0.845000422471102	0	0	4.29845313921747	6.02144355608867	ZFAND2A
Glomerular filtration rate (cystatin C)	1/5	0.246389997709319	0.845000422471102	0	0	4.29845313921747	6.02144355608867	CST3
Iris color (a* coordinate)	1/5	0.246389997709319	0.845000422471102	0	0	4.29845313921747	6.02144355608867	HK1
Liver fibrosis in pediatric non-alcoholic fatty acid liver disease	1/5	0.246389997709319	0.845000422471102	0	0	4.29845313921747	6.02144355608867	ACTR5
Multiple sclerosis--Brain Glutamate Levels	1/5	0.246389997709319	0.845000422471102	0	0	4.29845313921747	6.02144355608867	SUMF1
Mumps	1/5	0.246389997709319	0.845000422471102	0	0	4.29845313921747	6.02144355608867	HLA-A
Neuritic plaques or neurofibrillary tangles (pleiotropy)	1/5	0.246389997709319	0.845000422471102	0	0	4.29845313921747	6.02144355608867	BIN1
Neuritic plaques or neurofibrillary tangles or cerebral amyloid angiopathy (pleiotropy)	1/5	0.246389997709319	0.845000422471102	0	0	4.29845313921747	6.02144355608867	TRAPPC12
Normalized brain volume	1/5	0.246389997709319	0.845000422471102	0	0	4.29845313921747	6.02144355608867	BICD1
Optic disc parameters	1/5	0.246389997709319	0.845000422471102	0	0	4.29845313921747	6.02144355608867	CDC7
Parkinson's disease (motor and cognition)	1/5	0.246389997709319	0.845000422471102	0	0	4.29845313921747	6.02144355608867	LMNB1
Plasma homocysteine levels (post-methionine load test)	1/5	0.246389997709319	0.845000422471102	0	0	4.29845313921747	6.02144355608867	PSPH
Premature menopause in childhood cancer survivors	1/5	0.246389997709319	0.845000422471102	0	0	4.29845313921747	6.02144355608867	PRKCE
Response to antidepressants	1/5	0.246389997709319	0.845000422471102	0	0	4.29845313921747	6.02144355608867	UST
Response to antineoplastic agents	1/5	0.246389997709319	0.845000422471102	0	0	4.29845313921747	6.02144355608867	PPP2R5E
Response to methylphenidate treatment in ADHD (blood pressure)	1/5	0.246389997709319	0.845000422471102	0	0	4.29845313921747	6.02144355608867	MARK2
Rheumatoid arthritis (rheumatoid factor and/or anti-CCP seropositive)	1/5	0.246389997709319	0.845000422471102	0	0	4.29845313921747	6.02144355608867	HLA-DRB1
Spontaneous preterm birth (preterm birth)	1/5	0.246389997709319	0.845000422471102	0	0	4.29845313921747	6.02144355608867	SORL1
Suicide risk	1/5	0.246389997709319	0.845000422471102	0	0	4.29845313921747	6.02144355608867	PRKCE
Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	1/5	0.246389997709319	0.845000422471102	0	0	4.29845313921747	6.02144355608867	ETAA1
Yeast infection	1/5	0.246389997709319	0.845000422471102	0	0	4.29845313921747	6.02144355608867	HLA-DRB1
facial morphology traits (multivariate analysis)	1/5	0.246389997709319	0.845000422471102	0	0	4.29845313921747	6.02144355608867	RUNX2
middle facial morphology traits (quantitative measurement)	1/5	0.246389997709319	0.845000422471102	0	0	4.29845313921747	6.02144355608867	RUNX1
Inflammatory skin disease	7/93	0.250648438888148	0.845000422471102	0	0	1.40107236324177	1.93866938223235	RPS26;KIAA1109;RAD50;DDX58;ELMO1;PDE4A;SMARCA4
Tonsillectomy	5/62	0.254279599563858	0.845000422471102	0	0	1.50949291035809	2.06698008745593	SPRED2;LST1;HLA-B;IKZF1;HLA-DRB1
Hippocampal atrophy	3/32	0.256711793259136	0.845000422471102	0	0	1.7795555276145	2.41984183154224	ZBP1;TLE1;IKZF1
Autism spectrum disorder, ADHD, bipolar disorder, MDD, and schizophrenia (combined)	4/47	0.257963739384592	0.845000422471102	0	0	1.60049227635376	2.16856500141039	HDAC4;ZMIZ1;TCF4;CNNM2
Paclitaxel disposition in epithelial ovarian cancer	4/47	0.257963739384592	0.845000422471102	0	0	1.60049227635376	2.16856500141039	WWOX;PINK1;WNK1;IRS2
Primary biliary cirrhosis	4/47	0.257963739384592	0.845000422471102	0	0	1.60049227635376	2.16856500141039	CLEC16A;ELMO1;TYK2;HLA-DRB1
Cerebrospinal fluid levels of Alzheimer's disease-related proteins	2/18	0.260346014817999	0.845000422471102	0	0	2.14981785063752	2.89310384263371	ADAR;CCR2
Idiopathic pulmonary fibrosis	2/18	0.260346014817999	0.845000422471102	0	0	2.14981785063752	2.89310384263371	AKAP13;GOSR2
IgE levels	2/18	0.260346014817999	0.845000422471102	0	0	2.14981785063752	2.89310384263371	RAD50;HLA-A
Lead levels in blood	2/18	0.260346014817999	0.845000422471102	0	0	2.14981785063752	2.89310384263371	SEH1L;GBE1
Preeclampsia	2/18	0.260346014817999	0.845000422471102	0	0	2.14981785063752	2.89310384263371	MYCBP2;RUNX1
Retinal vascular caliber	2/18	0.260346014817999	0.845000422471102	0	0	2.14981785063752	2.89310384263371	MTMR9;PTPN11
Sex hormone-binding globulin levels	2/18	0.260346014817999	0.845000422471102	0	0	2.14981785063752	2.89310384263371	FXR2;SAT2
Blond vs. brown/black hair color	11/160	0.265968343477798	0.845000422471102	0	0	1.27116805640296	1.6835069913784	HDAC4;AFG3L1P;NFIA;ZMIZ1;PLK2;DOCK8;ATXN10;TMEM38B;VGLL4;LGR4;MED13L
Alzheimer's disease	4/48	0.270287814827585	0.845000422471102	0	0	1.56403450564035	2.04617614900564	STK24;BIN1;CD33;PICALM
Irritable mood	3/33	0.271840740654942	0.845000422471102	0	0	1.72014585232452	2.2405568802429	ALCAM;ACBD4;TCF4
Urate levels (BMI interaction)	3/33	0.271840740654942	0.845000422471102	0	0	1.72014585232452	2.2405568802429	WIPF1;RFTN1;RNF6
Systolic blood pressure x smoking status (current vs non-current) interaction (2df test)	8/112	0.274523995230916	0.845000422471102	0	0	1.32403493941955	1.71160195514119	BLK;EEA1;TNKS;AKTIP;TNFSF13;PPP2R2A;PTPN11;MED13L
Coronary artery disease in type 1 diabetes	2/19	0.28116844757772	0.845000422471102	0	0	2.0232508303868	2.56710334791612	ARL5B;SPNS3
HIV-1 control	2/19	0.28116844757772	0.845000422471102	0	0	2.0232508303868	2.56710334791612	HLA-B;HLA-A
Gout	4/49	0.282711379258606	0.845000422471102	0	0	1.52919708029197	1.93187865587172	KCNQ1;RFX3;PRKCA;ABCG1
Lung function (FEV1/FVC)	6/81	0.286482118659263	0.845000422471102	0	0	1.37659963436929	1.72085851160391	CYFIP2;NR4A2;LST1;DCAF8;CDC7;TMEM38B
Feeling miserable	3/34	0.287060929884013	0.845000422471102	0	0	1.66456905931132	2.07748336935993	KIAA1109;ACBD4;DDB2
Periodontal microbiota	3/34	0.287060929884013	0.845000422471102	0	0	1.66456905931132	2.07748336935993	UHRF2;FOS;RUNX2
Adverse response to chemotherapy (neutropenia/leucopenia) (all antimetabolite drugs)	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	NCOR2
Alcohol consumption (drinkers vs non-drinkers)	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	OAS3
Blood pressure measurement (low sodium intervention)	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	IRAK1BP1
Body mass index  (smoking years interaction)	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	PELI2
Bone mineral density (spine) and age at menarche	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	DDX58
Brain volume in infants (white matter)	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	WWOX
Cardiac structure and function	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	WWOX
Cerebellum growth	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	TBXAS1
Change in glucose in response to thiazide diuretic treatment in hypertension	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	FARS2
Chronic obstructive pulmonary disease (severe)	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	RIN3
Conduct disorder (symptom count)	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	SELPLG
Cytomegalovirus antibody response	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	CD53
Depression and alcohol dependence	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	FAF1
Diffusing capacity of the lung for carbon monoxide traits	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	CDH23
EGFR mutation-positive lung adenocarcinoma	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	BPTF
Electrocardiographic conduction measures	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	NFIA
Eye color traits	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	TTC3
Fractional shortening	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	HTATIP2
Gastric adenocarcinoma (histologically verified)	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	ATM
Glycemic traits	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	OAS1
Hepatitis B surface antigen seroclearance in chronic hepatitis B infection	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	MPEG1
Hyperopia	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	TOX
Iris color (b* coordinate)	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	HK1
Leisure-time exercise behaviour (age-stratified)	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	NR4A2
Lobe size	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	EDAR
Memory dysfunction in frontotemporal lobe dementia	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	LRRC37B
Multiple sclerosis and triglyceride levels (pleiotropy)	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	NCF4
Osteosarcoma	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	GDI2
Otitis media	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	SERTAD1
Otitis media (chronic)	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	SERTAD1
Otitis media (recurrent)	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	SERTAD1
Parental lifespan	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	HLA-DRB1
Possible neuropathic pain in post total joint replacement surgery for osteoarthritis	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	PRKCA
Progranulin levels	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	CDH23
Psychosis proneness (hypomanic personality scale and revised physical anhedonia scale)	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	CCDC141
Reading and spelling	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	DAZAP1
Remission after SSRI treatment in MDD or openness	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	UTRN
Response to SSRI in MDD or openness	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	UTRN
Response to chemotherapy in breast cancer hypertensive cases (cumulative dose) (bevacizumab)	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	MAML2
Response to iloperidone treatment (QT prolongation)	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	SLCO3A1
Retinal arteriolar caliber	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	MFSD11
Sleep quality	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	SLC2A13
Testicular germ cell cancer	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	CLPTM1L
Type 2 diabetes nephropathy including microalbuminuria	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	TTC39C
White matter lesion progression (adjusted for white matter lesion burden at baseline)	1/6	0.287848854383714	0.845000422471102	0	0	3.4385805277525	4.28213223552626	IRS2
Alzheimer's disease (cognitive decline)	4/50	0.295218183211285	0.845000422471102	0	0	1.49587432561092	1.82502739763922	MAN2A1;SAP30L;CAMK4;ELMO1
Blood osmolality (transformed sodium)	2/20	0.301939875210104	0.845000422471102	0	0	1.91074681238616	2.28817160523315	SLC25A37;KATNAL1
C-reactive protein levels or total cholesterol levels (pleiotropy)	2/20	0.301939875210104	0.845000422471102	0	0	1.91074681238616	2.28817160523315	CARM1;IRF2BP2
Immunoglobulin A	2/20	0.301939875210104	0.845000422471102	0	0	1.91074681238616	2.28817160523315	CLEC16A;HLA-DRB1
Nephropathy	2/20	0.301939875210104	0.845000422471102	0	0	1.91074681238616	2.28817160523315	PSMB8;HLA-DRB1
Post-traumatic stress disorder	2/20	0.301939875210104	0.845000422471102	0	0	1.91074681238616	2.28817160523315	KAT2B;UST
Red vs. brown/black hair color	2/20	0.301939875210104	0.845000422471102	0	0	1.91074681238616	2.28817160523315	AFG3L1P;FANCA
Total bilirubin levels	2/20	0.301939875210104	0.845000422471102	0	0	1.91074681238616	2.28817160523315	AUH;HLA-DRB1
Bone mineral density (spine)	3/35	0.302343866726097	0.845000422471102	0	0	1.61246581586144	1.9288159322395	HDAC5;CCZ1B;AXIN1
Insomnia	3/35	0.302343866726097	0.845000422471102	0	0	1.61246581586144	1.9288159322395	ACBD4;SLC2A13;RFX3
Male-pattern baldness	16/251	0.307337280176387	0.845000422471102	0	0	1.17233257438957	1.38312911071454	SLC35B3;HDAC4;C2ORF42;CLIC4;TIA1;ACBD4;FAF1;ITPR2;LAX1;RUNX1;EDAR;ETAA1;KATNAL1;TCF4;VGLL4;LGR4
Sjogren's syndrome	4/51	0.307792346636478	0.845000422471102	0	0	1.46396956049076	1.72503913892421	BLK;IRAK1BP1;PRCC;HLA-DRB1
Itch intensity from mosquito bite adjusted by bite size	8/117	0.315089523480634	0.845000422471102	0	0	1.26296333635783	1.45859443620289	PINK1;MAPKAP1;IRF1;NCF4;IKZF1;FBXO11;RNF5;SORBS3
Adult asthma	2/21	0.322602964752831	0.845000422471102	0	0	1.81008532259611	2.04780911916518	OAS2;CLEC16A
Phosphorus levels	2/21	0.322602964752831	0.845000422471102	0	0	1.81008532259611	2.04780911916518	LEMD2;ETV6
Response to fenofibrate (LDL cholesterol levels)	2/21	0.322602964752831	0.845000422471102	0	0	1.81008532259611	2.04780911916518	AEBP2;MTHFS
Asthma (sex interaction)	1/7	0.3270288634636	0.845000422471102	0	0	2.86533212010919	3.20260132243307	IRF1
Childhood and early adolescence aggressive behavior	1/7	0.3270288634636	0.845000422471102	0	0	2.86533212010919	3.20260132243307	PDSS2
Childhood steroid-sensitive nephrotic syndrome	1/7	0.3270288634636	0.845000422471102	0	0	2.86533212010919	3.20260132243307	HLA-DRB1
Docetaxel-induced peripheral neuropathy in metastatic castrate-resistant prostate cancer	1/7	0.3270288634636	0.845000422471102	0	0	2.86533212010919	3.20260132243307	VAC14
Drug-induced liver injury (flucloxacillin)	1/7	0.3270288634636	0.845000422471102	0	0	2.86533212010919	3.20260132243307	HLA-B
Economic and political preferences (time)	1/7	0.3270288634636	0.845000422471102	0	0	2.86533212010919	3.20260132243307	THAP2
Emphysema-related traits	1/7	0.3270288634636	0.845000422471102	0	0	2.86533212010919	3.20260132243307	BICD1
Exploratory eye movement dysfunction in schizophrenia (responsive search score)	1/7	0.3270288634636	0.845000422471102	0	0	2.86533212010919	3.20260132243307	MAN2A1
Forced expiratory volume in 1 second (occupational environmental exposures interaction)	1/7	0.3270288634636	0.845000422471102	0	0	2.86533212010919	3.20260132243307	TMEM176A
Hepatitis B vaccine response	1/7	0.3270288634636	0.845000422471102	0	0	2.86533212010919	3.20260132243307	HLA-DRB1
IgG disialylation phenotypes (multivariate analysis)	1/7	0.3270288634636	0.845000422471102	0	0	2.86533212010919	3.20260132243307	IKZF1
Influenza A (H1N1) severity	1/7	0.3270288634636	0.845000422471102	0	0	2.86533212010919	3.20260132243307	MAML2
Lean body mass	1/7	0.3270288634636	0.845000422471102	0	0	2.86533212010919	3.20260132243307	HSD17B11
Leisure-time exercise behaviour	1/7	0.3270288634636	0.845000422471102	0	0	2.86533212010919	3.20260132243307	NR4A2
Lifetime average cigarettes per day in chronic obstructive pulmonary disease	1/7	0.3270288634636	0.845000422471102	0	0	2.86533212010919	3.20260132243307	ELMO1
