Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
positive regulation of podosome assembly (GO:0071803)	3/6	0.104266387652916	0.453187801015762	0	0	3.89569049951028	8.8074013707118	FSCN1;LCP1;TNF
regulation of organelle organization (GO:0033043)	29/113	0.10492649191271	0.453317174069504	0	0	1.34666678401277	3.03605386925612	SCARB2;TBC1D9B;STX18;CLEC16A;STMN3;MFF;CAMSAP2;LMAN1;STX5;TBC1D17;DNM1L;TBC1D22A;TBC1D10A;TBC1D22B;TBC1D15;MAPK3;RABGAP1L;TBC1D8;TBC1D2B;PTK2;DIAPH1;TBC1D1;EHD3;MAVS;TBC1D2;TBC1D4;TBC1D5;SGSM3;ATP13A2
positive regulation of developmental process (GO:0051094)	29/113	0.10492649191271	0.453317174069504	0	0	1.34666678401277	3.03605386925612	BMPR2;TFRC;SRF;AKR1B1;PLD6;MFF;TNF;RTN4;C1QBP;RPS6KA1;LMNA;ENPP2;VHL;DNM1L;ZNF268;TAPT1;JUN;SMURF2;NCOA3;RBM19;PA2G4;LILRB2;DDHD1;HLA-G;SIRT1;TMEM79;AGO2;SRSF6;BMPR1A
cellular respiration (GO:0045333)	16/57	0.105272216070472	0.453317174069504	0	0	1.52148150810911	3.42516791902514	FASTKD1;COX15;FASTKD3;SDHC;ETFB;COX6A1;SDHA;SIRT3;OXA1L;LYRM7;NDUFAF2;PMPCB;ME3;D2HGDH;UQCRC2;COX20
protein homotetramerization (GO:0051289)	16/57	0.105272216070472	0.453317174069504	0	0	1.52148150810911	3.42516791902514	CDA;USP16;SHMT1;HM13;CBY1;APIP;SAMHD1;MCOLN1;THG1L;GOLGA2;RXRA;CAT;DNM1L;ALDOA;KCNJ2;CBR4
positive regulation of epithelial cell migration (GO:0010634)	20/74	0.105458469435129	0.453317174069504	0	0	1.44423498984601	3.24871715116056	BCAS3;BMPR2;ROCK2;PDCD6;PRKCA;GATA3;ETS1;HIF1A;RTN4;PPM1F;RAB11A;CAPN7;GLIPR2;ZC3H12A;ENPP2;CTSH;PTK2B;PRKD2;CLASP1;CLASP2
cellular protein complex assembly (GO:0043623)	36/144	0.105700372460911	0.453317174069504	0	0	1.30050193367893	2.92241883975592	NUP107;AARS2;ARL6;PSMD13;PXN;POMP;CUL1;SRP54;PIK3C2A;TOMM20;RTN4;CENPC;CAND1;TESPA1;FCHO1;LONP1;EIF4B;SKP1;NCK1;SMAD2;UVRAG;SMAD3;GPX4;HSPA4;TBCD;HIP1R;CYBA;NUP153;NSG1;HOPX;FKBP1A;BBS10;NDUFAF7;PSMG1;NDUFAF1;PFDN6
cellular response to transforming growth factor beta stimulus (GO:0071560)	26/100	0.106086864144866	0.453317174069504	0	0	1.3703654405452	3.07441081970849	USP15;PDCD5;PXN;ARRB2;NR3C1;NLK;ZFP36L2;CLEC3B;UBC;SMAD2;KLF10;JUN;SMAD3;SMURF1;ARHGEF18;SMAD5;SIRT1;PTK2;TGFBR1;TGFBR2;FKBP1A;TWSG1;XCL1;UBA52;BMPR1A;LIMS1
signal transduction involved in DNA damage checkpoint (GO:0072422)	5/13	0.106737542278752	0.453317174069504	0	0	2.43523395394415	5.44854942685495	FZR1;ABRAXAS1;UIMC1;CDC5L;DTL
mitochondrial genome maintenance (GO:0000002)	5/13	0.106737542278752	0.453317174069504	0	0	2.43523395394415	5.44854942685495	MEF2A;PARP1;OPA1;AKT3;LONP1
cellular response to nitrogen starvation (GO:0006995)	5/13	0.106737542278752	0.453317174069504	0	0	2.43523395394415	5.44854942685495	BECN1;GABARAPL2;MAP1LC3B;ATG7;ATG5
regulation of cell aging (GO:0090342)	5/13	0.106737542278752	0.453317174069504	0	0	2.43523395394415	5.44854942685495	RSL1D1;ING2;PNPT1;LMNA;ARNTL
regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903798)	5/13	0.106737542278752	0.453317174069504	0	0	2.43523395394415	5.44854942685495	NCOR2;MAP2K1;MAP2K2;NCOR1;ZC3H12A
alpha-linolenic acid metabolic process (GO:0036109)	5/13	0.106737542278752	0.453317174069504	0	0	2.43523395394415	5.44854942685495	ACOT8;SCP2;ACSL1;HSD17B4;FADS1
cardiolipin metabolic process (GO:0032048)	5/13	0.106737542278752	0.453317174069504	0	0	2.43523395394415	5.44854942685495	PGS1;HADHA;PLA2G6;CRLS1;LCLAT1
mRNA modification (GO:0016556)	5/13	0.106737542278752	0.453317174069504	0	0	2.43523395394415	5.44854942685495	PUS3;WTAP;PUS1;TRMT6;CMTR1
protein neddylation (GO:0045116)	5/13	0.106737542278752	0.453317174069504	0	0	2.43523395394415	5.44854942685495	UBE2F;DCUN1D5;DCUN1D2;RNF7;NAE1
regulation of necrotic cell death (GO:0010939)	5/13	0.106737542278752	0.453317174069504	0	0	2.43523395394415	5.44854942685495	HEBP2;CASP8;UBC;CFLAR;UBA52
positive regulation of ERAD pathway (GO:1904294)	5/13	0.106737542278752	0.453317174069504	0	0	2.43523395394415	5.44854942685495	BAG6;TMEM259;EDEM1;EDEM2;NFE2L2
nucleotide metabolic process (GO:0009117)	5/13	0.106737542278752	0.453317174069504	0	0	2.43523395394415	5.44854942685495	GUK1;SMARCAD1;NUDT5;PDE8A;NUDT4
regulation of fatty acid oxidation (GO:0046320)	5/13	0.106737542278752	0.453317174069504	0	0	2.43523395394415	5.44854942685495	ACADVL;PRKAG2;LONP2;MLYCD;PPARA
regulation of leukocyte migration (GO:0002685)	5/13	0.106737542278752	0.453317174069504	0	0	2.43523395394415	5.44854942685495	STK10;BST1;ANXA1;TNFRSF18;MIA3
cellular response to nitrogen levels (GO:0043562)	5/13	0.106737542278752	0.453317174069504	0	0	2.43523395394415	5.44854942685495	BECN1;GABARAPL2;MAP1LC3B;ATG7;ATG5
regulation of cellular carbohydrate metabolic process (GO:0010675)	5/13	0.106737542278752	0.453317174069504	0	0	2.43523395394415	5.44854942685495	RORC;SIK3;MLYCD;PASK;SIRT1
response to iron ion (GO:0010039)	5/13	0.106737542278752	0.453317174069504	0	0	2.43523395394415	5.44854942685495	SLC11A2;BCL2;HIF1A;FXN;B2M
glycerolipid catabolic process (GO:0046503)	5/13	0.106737542278752	0.453317174069504	0	0	2.43523395394415	5.44854942685495	PLA2G4C;ABHD6;PNPLA6;GPCPD1;PRDX6
positive regulation of endothelial cell migration (GO:0010595)	19/70	0.108753398357894	0.461034954499859	0	0	1.45264811922803	3.22295023127654	BCAS3;NUS1;BMPR2;PDPK1;ROCK2;NOS3;PDCD6;PRKCA;HMGB1;GATA3;ETS1;SIRT1;HIF1A;SP1;AKT3;ZC3H12A;AKT1;PTK2B;PRKD2
positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)	19/70	0.108753398357894	0.461034954499859	0	0	1.45264811922803	3.22295023127654	USP5;RNF14;KEAP1;RCHY1;CBFA2T3;SIRT2;RNF144A;NUB1;RNF114;RNF125;RNF19A;SUMO2;DVL1;TRIB3;STUB1;ARIH1;NOP53;RNF166;NFE2L2
protein maturation (GO:0051604)	22/83	0.109953053893725	0.46569532497689	0	0	1.40642429375113	3.10496542669548	LIPT2;ECE1;PCSK7;PCSK5;TSPAN33;SORL1;LMF1;AFG3L2;CLN3;TSPAN14;ADAMTS13;APH1B;CPD;CASP2;LONP2;PMPCB;PMPCA;STUB1;MMS19;UQCRC2;ISCU;RHBDL1
intracellular steroid hormone receptor signaling pathway (GO:0030518)	18/66	0.112124830649175	0.474460769255668	0	0	1.46212214303269	3.19933155600525	RB1;MBD4;DAXX;RNF14;WBP2;NCOA3;FHL2;AKR1B1;DDX54;MED16;MED4;SAFB;PIAS2;MED17;MED30;PMEPA1;CTNNB1;RAN
nicotinamide nucleotide metabolic process (GO:0046496)	13/45	0.113183499277007	0.477966345081645	0	0	1.58361714531173	3.45029776297271	PDHX;TPI1;PGAM1;PDHB;NADSYN1;HK1;BST1;LDHA;NMRK1;HKDC1;ALDOA;DLD;NADK
positive regulation of cellular metabolic process (GO:0031325)	24/92	0.113494575825787	0.477966345081645	0	0	1.37640978123959	2.9950680050715	LIPT2;HDAC2;PRELID1;CSF1;ANXA2;RAB1B;ECE1;ARRB1;ARRB2;GATA3;HIF1A;TGFBR2;PAX8;INPP5F;TBC1D5;CCL5;ZC3H12A;RAB29;AKT1;PICK1;GRB2;PPARA;SCYL2;VAMP3
negative regulation of telomere maintenance (GO:0032205)	6/17	0.11470368557108	0.477966345081645	0	0	2.125414893854	4.60238004902528	RTEL1;PARP1;XRCC5;TNKS;TERF2IP;TERF1
positive regulation of response to biotic stimulus (GO:0002833)	6/17	0.11470368557108	0.477966345081645	0	0	2.125414893854	4.60238004902528	CYBA;PRKCA;PUM1;DDX60;OPTN;PUM2
pigment granule transport (GO:0051904)	6/17	0.11470368557108	0.477966345081645	0	0	2.125414893854	4.60238004902528	BBS2;ARL6;RAB27A;RAB11A;BBS4;RAB11B
spindle assembly checkpoint (GO:0071173)	6/17	0.11470368557108	0.477966345081645	0	0	2.125414893854	4.60238004902528	IK;APC;ZNF207;KLHL22;BUB3;BUB1
peptidyl-lysine trimethylation (GO:0018023)	6/17	0.11470368557108	0.477966345081645	0	0	2.125414893854	4.60238004902528	SETD3;KMT2A;CTR9;TET3;TET2;WDR61
regulation of receptor recycling (GO:0001919)	6/17	0.11470368557108	0.477966345081645	0	0	2.125414893854	4.60238004902528	ANXA2;INPP5F;RAB29;ECE1;OPTN;VAMP3
regulation of protein localization to membrane (GO:1905475)	6/17	0.11470368557108	0.477966345081645	0	0	2.125414893854	4.60238004902528	STX8;STX7;AKR1B1;LDLRAP1;GBP1;SPTBN1
positive regulation by host of viral transcription (GO:0043923)	6/17	0.11470368557108	0.477966345081645	0	0	2.125414893854	4.60238004902528	JUN;SNW1;SP1;LEF1;NUCKS1;RRP1B
regulation of T cell migration (GO:2000404)	6/17	0.11470368557108	0.477966345081645	0	0	2.125414893854	4.60238004902528	APP;RIPOR2;LRCH1;DOCK8;CCL5;AIF1
melanosome transport (GO:0032402)	6/17	0.11470368557108	0.477966345081645	0	0	2.125414893854	4.60238004902528	BBS2;ARL6;RAB27A;RAB11A;BBS4;RAB11B
cellular response to glucocorticoid stimulus (GO:0071385)	6/17	0.11470368557108	0.477966345081645	0	0	2.125414893854	4.60238004902528	ZFP36;ANXA1;BCL2L11;NR3C1;ZFP36L2;UBE2L3
mitotic spindle assembly checkpoint (GO:0007094)	6/17	0.11470368557108	0.477966345081645	0	0	2.125414893854	4.60238004902528	IK;APC;ZNF207;KLHL22;BUB3;BUB1
mitotic spindle checkpoint (GO:0071174)	6/17	0.11470368557108	0.477966345081645	0	0	2.125414893854	4.60238004902528	IK;APC;ZNF207;KLHL22;BUB3;BUB1
positive regulation of natural killer cell mediated immunity (GO:0002717)	6/17	0.11470368557108	0.477966345081645	0	0	2.125414893854	4.60238004902528	AP1G1;SH2D1B;CD226;RASGRP1;NECTIN2;HLA-E
regulation of telomere maintenance via telomere lengthening (GO:1904356)	6/17	0.11470368557108	0.477966345081645	0	0	2.125414893854	4.60238004902528	RTEL1;PARP1;TNKS;NAF1;TERF1;SMG5
cellular protein catabolic process (GO:0044257)	17/62	0.11556469192773	0.480691128968211	0	0	1.47286923286923	3.17834104852011	BNIP3L;SIAH2;NRDC;AFG1L;CTSW;DENND3;UBE2G2;AP2B1;SCPEP1;PSMA6;CASP8;LONP1;CTSH;YME1L1;CTSC;AP2M1;CTSB
negative regulation of G2/M transition of mitotic cell cycle (GO:0010972)	17/62	0.11556469192773	0.480691128968211	0	0	1.47286923286923	3.17834104852011	USP47;PSMD13;CUL1;PSMA7;PSMB9;PSMA5;PSMA6;PSMB7;PSMA3;PSMB5;PSMC6;PSMC4;PSMD2;UBC;PSMF1;UBA52;SKP1
protein processing (GO:0016485)	26/101	0.116273313494545	0.483205659124152	0	0	1.35200853648527	2.90926779870865	SPPL2B;HM13;SPPL2A;ECE1;OMA1;PCSK7;PCSK5;SPPL3;CLN3;ADAMTS13;APH1B;LONP2;PMPCB;CASP2;CTSH;PMPCA;SEC11A;RHBDL1;AFG3L2;SPCS3;SPCS2;CPD;YME1L1;UQCRC2;GAS6;FXN
protein monoubiquitination (GO:0006513)	11/37	0.117581961651882	0.487182917815786	0	0	1.64902430739035	3.52993382351901	UBE2R2;CUL3;CTR9;LEO1;KLHL22;UBE2O;PAF1;KLHL12;TRIM21;DTL;ZNF598
protein K63-linked ubiquitination (GO:0070534)	11/37	0.117581961651882	0.487182917815786	0	0	1.64902430739035	3.52993382351901	HECTD1;UBE2D4;TRIM5;UBE2S;TRAF6;UBE2V2;UBE2E2;UBE2O;WWP2;STUB1;TRIM27
base-excision repair (GO:0006284)	11/37	0.117581961651882	0.487182917815786	0	0	1.64902430739035	3.52993382351901	USP47;MRE11;NEIL2;NTHL1;TDG;APEX1;RPA1;RPA2;LIG3;POLK;POLG
cellular response to insulin stimulus (GO:0032869)	28/110	0.118434316766448	0.487182917815786	0	0	1.33178302958196	2.84122160162837	PDE3B;PIK3R1;PIK3C2A;HDAC9;BAIAP2L1;ATP6V0A2;AKT1;ATP6V1H;AP3S1;ATP6V0E2;ATP6V1D;RAB8A;ATP6V0A1;RAB8B;PARP1;PDPK1;DENND4C;RAB10;RAB31;TBC1D4;APC;RPS6KB1;ATP6V1B2;PHIP;TRIB3;GRB2;PPARG;CPEB2
positive regulation of transcription from RNA polymerase I promoter (GO:0045943)	7/21	0.118632884797498	0.487182917815786	0	0	1.9484068627451	4.15346090917138	UTP15;IPPK;DDX11;NCL;UBTF;NOL11;WDR43
establishment of protein localization to vacuole (GO:0072666)	7/21	0.118632884797498	0.487182917815786	0	0	1.9484068627451	4.15346090917138	GOSR2;VPS13D;AP3D1;VTI1A;SNF8;VPS36;VPS28
positive regulation of T cell mediated immunity (GO:0002711)	7/21	0.118632884797498	0.487182917815786	0	0	1.9484068627451	4.15346090917138	TRAF6;STX7;ZBTB1;XCL1;B2M;MALT1;HLA-E
regulation of cardiac muscle hypertrophy (GO:0010611)	7/21	0.118632884797498	0.487182917815786	0	0	1.9484068627451	4.15346090917138	MEF2A;CAMK2D;RGS2;PARP1;PRKCA;LMCD1;PDE9A
positive regulation of lamellipodium organization (GO:1902745)	7/21	0.118632884797498	0.487182917815786	0	0	1.9484068627451	4.15346090917138	CDC42;ARPC2;TWF2;FSCN1;ENPP2;RAC1;WASF2
vesicle docking (GO:0048278)	7/21	0.118632884797498	0.487182917815786	0	0	1.9484068627451	4.15346090917138	STX8;STX16-NPEPL1;STX7;STX6;STX5;TSNARE1;STX2
negative regulation of viral process (GO:0048525)	7/21	0.118632884797498	0.487182917815786	0	0	1.9484068627451	4.15346090917138	IFITM3;ZFP36;APOBEC3F;STAT1;TRIM14;TRIM27;TRIM21
positive regulation of defense response to virus by host (GO:0002230)	7/21	0.118632884797498	0.487182917815786	0	0	1.9484068627451	4.15346090917138	MAVS;TRIM6;APOBEC3F;STAT1;SIN3A;ZC3H12A;TRIM44
negative regulation of macroautophagy (GO:0016242)	7/21	0.118632884797498	0.487182917815786	0	0	1.9484068627451	4.15346090917138	RUBCN;SCFD1;FEZ2;CLEC16A;TSC2;AKT1;SEC22B
integrin-mediated signaling pathway (GO:0007229)	16/58	0.119061052944382	0.487182917815786	0	0	1.48516218081435	3.16060165826315	ITGB1;SYK;CUL3;TXK;RCC2;ITGB2;PLEK;ADAM10;NEDD9;PTK2;CDC42;ADAMTS13;PTK2B;ZNF304;CCM2;LAT
entry into host cell (GO:0030260)	10/33	0.119200765433491	0.487182917815786	0	0	1.6945537532926	3.60422450180431	NPC1;CTNND1;UBC;WWP1;CTNNB1;WWP2;GRB2;GAS6;PPIA;UBA52
positive regulation of catalytic activity (GO:0043085)	10/33	0.119200765433491	0.487182917815786	0	0	1.6945537532926	3.60422450180431	BCAS3;MAPK8;XRCC4;YWHAB;XRCC5;B3GAT3;FXN;PHACTR4;MAPK3;SOD1
canonical glycolysis (GO:0061621)	8/25	0.120156119291641	0.487182917815786	0	0	1.83389815842983	3.88596305441469	TPI1;ADPGK;PGAM1;ENO1;ALDOA;GAPDH;PFKP;HK1
regulation of telomere maintenance (GO:0032204)	8/25	0.120156119291641	0.487182917815786	0	0	1.83389815842983	3.88596305441469	RTEL1;USP7;MRE11;XRCC5;DHX36;TERF2IP;SMG5;PML
negative regulation of gene expression, epigenetic (GO:0045814)	8/25	0.120156119291641	0.487182917815786	0	0	1.83389815842983	3.88596305441469	SUZ12;DNMT1;RBBP4;AEBP2;EED;MTF2;EPC1;TRIM27
positive regulation of leukocyte mediated cytotoxicity (GO:0001912)	8/25	0.120156119291641	0.487182917815786	0	0	1.83389815842983	3.88596305441469	AP1G1;STX7;STAP1;XCL1;CD226;RASGRP1;NECTIN2;HLA-E
negative regulation of cellular protein localization (GO:1903828)	8/25	0.120156119291641	0.487182917815786	0	0	1.83389815842983	3.88596305441469	DNAJA1;RIPOR2;FLCN;SIN3A;LEPROTL1;COMMD1;LILRB4;LZTFL1
cellular response to epidermal growth factor stimulus (GO:0071364)	8/25	0.120156119291641	0.487182917815786	0	0	1.83389815842983	3.88596305441469	EEF1A1;MBD4;STAT5B;ZFP36;PDPK1;PTPN11;PDE8A;ZFP36L2
negative regulation of insulin receptor signaling pathway (GO:0046627)	8/25	0.120156119291641	0.487182917815786	0	0	1.83389815842983	3.88596305441469	KANK1;PTPN1;PTPRE;RPS6KB1;PRKCB;TSC2;PRKCQ;NCK1
glycolytic process through glucose-6-phosphate (GO:0061620)	8/25	0.120156119291641	0.487182917815786	0	0	1.83389815842983	3.88596305441469	TPI1;ADPGK;PGAM1;ENO1;ALDOA;GAPDH;PFKP;HK1
glucose catabolic process to pyruvate (GO:0061718)	8/25	0.120156119291641	0.487182917815786	0	0	1.83389815842983	3.88596305441469	TPI1;ADPGK;PGAM1;ENO1;ALDOA;GAPDH;PFKP;HK1
positive regulation of interleukin-12 production (GO:0032735)	8/25	0.120156119291641	0.487182917815786	0	0	1.83389815842983	3.88596305441469	RIPK2;CCR7;IRF5;HMGB1;LGALS9;LTB;AGER;HLA-G
regulation of chromosome segregation (GO:0051983)	9/29	0.120168987699068	0.487182917815786	0	0	1.75376410004904	3.71597410509057	CDC42;CSNK2A1;APC;ZNF207;SMC6;MKI67;PUM1;BUB1;PUM2
TRIF-dependent toll-like receptor signaling pathway (GO:0035666)	9/29	0.120168987699068	0.487182917815786	0	0	1.75376410004904	3.71597410509057	IKBKB;CASP8;TBK1;IRF3;UBC;TLR6;TICAM1;IKBKE;UBA52
positive regulation of lymphocyte proliferation (GO:0050671)	19/71	0.121333312291314	0.491045541112711	0	0	1.42462275924665	3.0048340882168	CD86;CD74;ANXA1;TFRC;CLECL1;NFATC2;LILRB2;AIF1;BST1;PNP;IL7;CCL5;CD28;BCL2;HLA-DPB1;NCKAP1L;JAK3;HLA-DPA1;NCK1
histone acetylation (GO:0016573)	19/71	0.121333312291314	0.491045541112711	0	0	1.42462275924665	3.0048340882168	DR1;MEAF6;LEF1;SGF29;ELP4;TAF5L;ING5;MORF4L1;MRGBP;YEATS2;RUVBL2;KAT6A;RUVBL1;HAT1;WDR5;EPC1;KAT7;TRIM16;APBB1
cellular response to molecule of bacterial origin (GO:0071219)	22/84	0.121498498014648	0.491285738487803	0	0	1.3836527397532	2.9165371018791	CD86;VDR;NFKBIL1;CTR9;LILRB2;TICAM1;TNFRSF1B;SIRT2;NFKB1;ZFP36;SBNO2;MAPK8;SHPK;TRAF6;TNIP3;ZC3H12A;PDE4B;PDCD4;STAP1;NLRP3;CCL2;PAF1
negative regulation of supramolecular fiber organization (GO:1902904)	15/54	0.122596617568401	0.495078599616899	0	0	1.49935771497658	3.14693570386246	KANK1;HSPA8;DYRK1A;TWF2;HIP1R;TBCD;EML2;CAMSAP1;CAMSAP2;APC;MAPRE1;LDLR;CLASP1;PFN2;CLASP2
positive regulation of cellular catabolic process (GO:0031331)	27/106	0.1226498038689	0.495078599616899	0	0	1.33291139240506	2.79701073301614	ABCD2;PFKFB3;PLEKHF1;ZC3HAV1;MEFV;TNF;HIF1A;TRIM8;FLCN;KHSRP;ZC3H12A;TRIM21;TRIM65;TRIM22;PTPN1;PNPT1;ENTPD5;NRDC;TICAM1;TNFRSF1B;GTPBP1;CNOT7;CNOT1;ADAM8;CNOT8;PPARA;OPTN
regulation of TOR signaling (GO:0032006)	18/67	0.125382866339398	0.50125750179812	0	0	1.43219263620907	2.97378086100852	SEC13;WDR59;PDCD6;TSC2;SIRT1;TTI1;ARNTL;RPTOR;PREX1;FLCN;GNA12;SLC38A9;RICTOR;DEPDC5;GAS6;RFFL;LAMTOR4;TELO2
cellular response to UV (GO:0034644)	18/67	0.125382866339398	0.50125750179812	0	0	1.43219263620907	2.97378086100852	USP47;NPM1;PCNA;KDM1A;PARP1;ACTR5;RHBDD1;ZBTB1;XPC;INO80;SIRT1;EIF2S1;MAPK13;DDB1;RUVBL2;BAK1;COPS9;ATR
positive regulation of transcription from RNA polymerase II promoter (GO:0045944)	187/848	0.125602543155525	0.50125750179812	0	0	1.10637495635983	2.29532174822611	APP;CRTC2;CCNT2;CRTC3;MAML2;KDM1A;RORC;PRDM2;IKZF1;NR3C1;ETS1;TNF;CHCHD2;TBK1;RPS6KA5;ZMIZ1;RUVBL2;ZMIZ2;ZC3H12A;NAMPT;RPS6KA1;EPC1;KAT7;CCNL2;RNF111;MEF2A;EOMES;SLC11A1;RFX3;GTF2F2;MED6;RUNX2;RUNX1;TBL1XR1;SUB1;PRKD2;HOXB2;PHIP;UBA52;KMT2A;TNKS;INSIG1;TXK;CTR9;WDR61;GATA3;PIK3R1;RTF1;HIF1A;HELZ2;SBNO2;PPP3R1;DHX36;UBC;NLRP3;CAMTA2;ZNF304;ZNF268;GCN1;MAP2K5;ZBED3;SMAD2;STAT5B;EGR1;ZNF143;JUN;SMAD3;POU2F1;VDR;ECD;PBX2;NFATC2;GLMP;NFATC1;INO80;SMARCA2;SMAD5;NFKB1;SETX;CDK9;MLLT10;CDK8;MAVS;RGCC;SNW1;HNRNPK;FUBP3;SP1;AGO2;SP3;CREBRF;PAF1;TAF4B;TCF3;CDK12;MNAT1;CDK13;NFE2L2;BMPR1A;ARF4;RNF10;SETD3;BMPR2;AKR1B1;ARRB1;TCF20;HMGB1;CD3D;MYSM1;MED17;IKBKB;PPP3CA;FLCN;SIN3A;ZNF649;PELP1;NCK1;KLF10;BCAS3;PARP1;RIPK2;NCOA3;TCF12;TET2;CKAP2;SIRT1;SIRT2;SREBF2;SENP1;PLSCR1;MED25;ELF1;CREB1;TFDP1;RBL1;IRF3;PAX8;MED21;IRF1;MTF1;TRAF6;IRF2;TET3;MTF2;IRF8;PPARG;ITGA6;NCOA7;IRF5;PPARA;EAPP;PPARD;HDAC4;GTF2A2;HDAC2;USP16;ATF6B;WBP2;ZBTB49;SRF;LEF1;FOXK2;ARNTL;RXRA;IFI16;LEO1;ZNF746;STAT6;E2F4;MAPK3;MBD4;TCF7L2;NPM1;STAT1;STAT3;CDC5L;GTF2H1;RRP1B;KLF2;ERCC3;NFIA;POU2AF1;TNIP3;CTNNB1;CRLF3;SSBP3;SSBP4
ERBB signaling pathway (GO:0038127)	21/80	0.125741385225921	0.50125750179812	0	0	1.38783796176645	2.87772084473324	PTPN18;DGKD;CUL5;PDPK1;MVP;PXN;PRKCA;PTPN11;PIK3R1;PIK3C2A;PTK2;RPS6KA5;CDC37;UBC;AKT1;PTK2B;CPNE3;KRAS;GRB2;STUB1;UBA52
nucleic acid metabolic process (GO:0090304)	21/80	0.125741385225921	0.50125750179812	0	0	1.38783796176645	2.87772084473324	WTAP;DDX54;GTF2F1;GTF2F2;HNRNPL;PTBP1;HNRNPM;LSM8;ATXN2;RECQL5;HNRNPK;POLR2A;ERI1;XRN2;POLR2D;POLR2E;MMS19;DNASE1L3;POLR2J;RAN;POLG
regulation of protein serine/threonine kinase activity (GO:0071900)	21/80	0.125741385225921	0.50125750179812	0	0	1.38783796176645	2.87772084473324	CSF1R;UVRAG;MAP2K1;CCNT2;MAP2K2;TSG101;CAB39;BCCIP;GTF2H1;SIRT1;RPTOR;TCL1B;TCL1A;SERTAD1;HGS;CDC37;AKT1;TRIB3;CDK12;MNAT1;TELO2
cellular response to organic substance (GO:0071310)	33/133	0.126560820587296	0.50125750179812	0	0	1.28719536260483	2.66067437959099	CSF1R;LEF1;TWF2;TNF;MAPK9;CLEC3B;MAPK8;TBK1;NDOR1;KHSRP;CCL5;CCL3;CCL2;CPNE3;CCR7;MAP2K5;MAPK3;STAT5B;PTPN18;JUN;SMAD3;NCOA3;STAT3;PTPN11;MAPK13;SIGIRR;CDK9;RPS6KB1;CTNNB1;PPARA;PTPN4;RAMP1;IL18R1
positive regulation of macromolecule biosynthetic process (GO:0010557)	35/142	0.127156724076707	0.50125750179812	0	0	1.27595925861003	2.63145531701033	HDAC2;PCNA;EIF4A3;GBA;AKR1B1;RPS27L;NMD3;HIF1A;ELAVL1;FXR1;EPM2AIP1;FXR2;NAMPT;AKT1;CCL2;JAK2;NPM1;STN1;YTHDF3;PRMT1;CIRBP;LARP4B;PASK;LARP4;SIRT1;NFKB1;FCER2;RGCC;RPS6KB1;BCL3;CD28;PRKD2;EIF3E;VIM;CPEB3
mesoderm morphogenesis (GO:0048332)	4/10	0.128607859681508	0.50125750179812	0	0	2.59727324679566	5.32697457827277	EOMES;SMAD2;BMPR2;SNAI1
response to laminar fluid shear stress (GO:0034616)	4/10	0.128607859681508	0.50125750179812	0	0	2.59727324679566	5.32697457827277	MAP2K5;SREBF2;KLF2;NFE2L2
base-excision repair, AP site formation (GO:0006285)	4/10	0.128607859681508	0.50125750179812	0	0	2.59727324679566	5.32697457827277	MBD4;NEIL2;NTHL1;TDG
mitotic G1 DNA damage checkpoint (GO:0031571)	4/10	0.128607859681508	0.50125750179812	0	0	2.59727324679566	5.32697457827277	RFWD3;RPA2;RPS27L;FBXO31
glycoprotein catabolic process (GO:0006516)	4/10	0.128607859681508	0.50125750179812	0	0	2.59727324679566	5.32697457827277	MANBA;EDEM1;EDEM2;STT3B
primary miRNA processing (GO:0031053)	4/10	0.128607859681508	0.50125750179812	0	0	2.59727324679566	5.32697457827277	SMAD2;SMAD3;DROSHA;MRPL44
G1 DNA damage checkpoint (GO:0044783)	4/10	0.128607859681508	0.50125750179812	0	0	2.59727324679566	5.32697457827277	RFWD3;RPA2;RPS27L;FBXO31
negative regulation of lipopolysaccharide-mediated signaling pathway (GO:0031665)	4/10	0.128607859681508	0.50125750179812	0	0	2.59727324679566	5.32697457827277	SIGIRR;NFKBIL1;CARD8;LILRA2
regulation of fatty acid beta-oxidation (GO:0031998)	4/10	0.128607859681508	0.50125750179812	0	0	2.59727324679566	5.32697457827277	ABCD2;AKT1;LONP2;PPARA
ectoderm development (GO:0007398)	4/10	0.128607859681508	0.50125750179812	0	0	2.59727324679566	5.32697457827277	ITGAM;SMURF1;ITGA6;STX2
protein deneddylation (GO:0000338)	4/10	0.128607859681508	0.50125750179812	0	0	2.59727324679566	5.32697457827277	TOR1A;COPS2;COPS7A;COPS8
cytochrome complex assembly (GO:0017004)	4/10	0.128607859681508	0.50125750179812	0	0	2.59727324679566	5.32697457827277	SCO1;COX15;COX11;CYBA
regulation of DNA damage checkpoint (GO:2000001)	4/10	0.128607859681508	0.50125750179812	0	0	2.59727324679566	5.32697457827277	DDX39B;RFWD3;RPA2;CCAR2
intraciliary retrograde transport (GO:0035721)	4/10	0.128607859681508	0.50125750179812	0	0	2.59727324679566	5.32697457827277	DYNC2H1;DYNC2LI1;IFT43;WDR19
regulation of gene expression by genetic imprinting (GO:0006349)	4/10	0.128607859681508	0.50125750179812	0	0	2.59727324679566	5.32697457827277	PRMT7;ZFP57;KDM1B;PCGF3
